TransactionID,Date,BranchCode,TellerID,CustomerID,TransactionType,Amount,Currency
CA00031224,2025-04-06,BR024,TLR-7800,C502255,cash deposit,579.24,CAD
CA00031399,2025-04-13,BR024,TLR-3263,C500721,cash withdrawal,1431.61,CAD
CA00026686,2025-04-13,BR001,TLR-1913,C500626,cash deposit,711.46,CAD
CA00034306,2025-04-10,BR038,TLR-8919,C501056,cash withdrawal,677.11,CAD
CA00030349,2025-04-06,BR019,TLR-8346,C501016,cash withdrawal,1391.61,CAD
CA00029166,2025-04-19,BR013,TLR-1233,C502011,cash withdrawal,1003.34,CAD
CA00035140,2025-04-09,BR040,TLR-4663,C501106,cash deposit,8849.98,CAD
CA00033719,2025-04-14,BR036,TLR-9624,C501756,cash deposit,1751.85,CAD
CA00033342,2025-04-29,BR034,TLR-8779,C500399,cash deposit,878.69,CAD
CA00034052,2025-04-13,BR037,TLR-1583,C501155,cash deposit,2981.11,CAD
CA00053297,2025-04-16,BR015,TLR-4844,W950340,cash withdrawal,521.05,CAD
CA00028535,2025-04-12,BR009,TLR-5711,C503687,cash deposit,1351.88,CAD
CA00028729,2025-04-27,BR010,TLR-2622,C502402,cash deposit,2020.06,CAD
CA00030437,2025-04-04,BR019,TLR-8029,C501620,cash deposit,1305.43,CAD
CA00032861,2025-04-09,BR031,TLR-2909,C500657,cash withdrawal,2791.97,CAD
CA00026745,2025-04-08,BR001,TLR-3089,C502571,cash deposit,1055.11,CAD
CA00033445,2025-04-22,BR035,TLR-4275,C501259,cash deposit,441.4,CAD
CA00028276,2025-04-09,BR008,TLR-1597,C500444,cash withdrawal,497.24,CAD
CA00028476,2025-04-11,BR009,TLR-3119,C502453,cash deposit,494.85,CAD
CA00034999,2025-04-13,BR040,TLR-9924,C500718,cash withdrawal,329.6,CAD
CA00031079,2025-04-02,BR023,TLR-6995,C501397,cash withdrawal,859.31,CAD
CA00033861,2025-04-24,BR036,TLR-1182,C501145,cash deposit,326.89,CAD
CA00034566,2025-04-22,BR039,TLR-5930,C502205,cash withdrawal,169.94,CAD
CA00028498,2025-04-14,BR009,TLR-4511,C502389,cash withdrawal,1013.62,CAD
CA00026627,2025-04-04,BR001,TLR-5842,C501903,cash withdrawal,3698.31,CAD
CA00031024,2025-04-12,BR023,TLR-4497,C502029,cash withdrawal,2250.38,CAD
CA00026654,2025-04-19,BR001,TLR-9036,C502707,cash deposit,321.93,CAD
CA00032097,2025-04-08,BR028,TLR-6554,C501292,cash withdrawal,1418.76,CAD
CA00031457,2025-04-09,BR025,TLR-7993,C502407,cash withdrawal,-482.14,CAD
CA00026864,2025-04-13,BR001,TLR-9640,C503466,cash withdrawal,1966.7,CAD
CA00026644,2025-04-01,BR001,TLR-4085,C501081,cash withdrawal,795.6,CAD
CA00028550,2025-04-17,BR009,TLR-8820,C502635,cash deposit,1346.42,CAD
CA00033711,2025-04-13,BR036,TLR-5344,C501774,cash withdrawal,1576.71,CAD
CA00034107,2025-04-25,BR037,TLR-3821,C503125,cash withdrawal,742.89,CAD
CA00032321,2025-04-22,BR030,TLR-1687,C503701,cash withdrawal,803.49,CAD
CA00034712,2025-04-10,BR040,TLR-6476,C502412,cash deposit,556.44,CAD
CA00028720,2025-04-13,BR010,TLR-6011,C503699,cash deposit,520.41,CAD
CA00034970,2025-04-18,BR040,TLR-2498,C502598,cash deposit,1894.73,CAD
CA00033946,2025-04-23,BR037,TLR-6029,C500698,cash deposit,1580.24,CAD
CA00031868,2025-04-26,BR027,TLR-5202,C503355,cash deposit,381.83,CAD
CA00030414,2025-04-20,BR019,TLR-9903,C502008,cash deposit,2205.26,CAD
CA00031545,2025-04-02,BR025,TLR-7775,C501140,cash deposit,1093.45,CAD
CA00028525,2025-04-14,BR009,TLR-9421,C502284,cash deposit,1322.03,CAD
CA00027722,2025-04-16,BR006,TLR-1581,C500551,cash deposit,320.75,CAD
CA00033011,2025-04-16,BR032,TLR-7305,C500019,cash deposit,867.14,CAD
CA00034810,2025-04-14,BR040,TLR-1740,C502046,cash deposit,1416.08,CAD
CA00030779,2025-04-30,BR021,TLR-6704,C503954,cash withdrawal,2253.31,CAD
CA00028769,2025-04-13,BR010,TLR-8257,C503383,cash withdrawal,2092.63,CAD
CA00032094,2025-04-01,BR028,TLR-8709,C502970,cash deposit,1704.71,CAD
CA00035003,2025-04-28,BR040,TLR-4783,C500035,cash deposit,686.66,CAD
CA00030246,2025-04-02,BR019,TLR-8727,C500702,cash deposit,216.28,CAD
CA00030845,2025-04-12,BR021,TLR-2609,C503802,cash deposit,431.52,CAD
CA00027116,2025-04-30,BR003,TLR-7312,C501025,cash deposit,1380.66,CAD
CA00034704,2025-04-07,BR040,TLR-8922,C500939,cash deposit,1120.15,CAD
CA00028038,2025-04-26,BR007,TLR-3474,C502466,cash withdrawal,388.66,CAD
CA00027935,2025-04-25,BR006,TLR-4228,C502196,cash deposit,954.56,CAD
CA00029501,2025-04-20,BR015,TLR-7110,C501842,cash deposit,538.77,CAD
CA00032922,2025-04-05,BR032,TLR-4713,C500883,cash withdrawal,235.12,CAD
CA00034787,2025-04-13,BR040,TLR-6086,C500417,cash deposit,2724.42,CAD
CA00029510,2025-04-13,BR015,TLR-5483,C502787,cash withdrawal,1726.08,CAD
CA00033361,2025-04-13,BR035,TLR-9086,C502233,cash deposit,3254.1,CAD
CA00031694,2025-04-04,BR026,TLR-2448,C502413,cash withdrawal,-698.16,CAD
CA00032629,2025-04-11,BR031,TLR-8029,C503585,cash deposit,972.53,CAD
CA00031434,2025-04-19,BR025,TLR-2148,C503172,cash withdrawal,-2228.9,CAD
CA00027168,2025-04-12,BR003,TLR-7694,C501850,cash withdrawal,962.73,CAD
CA00029421,2025-04-18,BR015,TLR-2910,C501522,cash withdrawal,126.96,CAD
CA00032973,2025-04-19,BR032,TLR-1443,C500864,cash deposit,894.71,CAD
CA00028031,2025-04-05,BR007,TLR-9455,C500293,cash withdrawal,1356.39,CAD
CA00034873,2025-04-08,BR040,TLR-3545,C501953,cash deposit,469.52,CAD
CA00034652,2025-04-15,BR040,TLR-9349,C500419,cash withdrawal,1656.01,CAD
CA00033360,2025-04-23,BR035,TLR-7318,C501772,cash withdrawal,1119.62,CAD
CA00029740,2025-04-08,BR016,TLR-6793,C501585,cash deposit,815.08,CAD
CA00035381,2025-04-21,BR040,TLR-6226,C500230,cash deposit,397.28,CAD
CA00031532,2025-04-24,BR025,TLR-6857,C501032,cash deposit,918.53,CAD
CA00027495,2025-04-29,BR004,TLR-2042,C503024,cash withdrawal,1429.04,CAD
CA00026974,2025-04-19,BR002,TLR-6306,C503366,cash deposit,1747.45,CAD
CA00026983,2025-04-28,BR002,TLR-4180,C500234,cash withdrawal,-811.72,CAD
CA00030539,2025-04-27,BR019,TLR-4831,C502433,cash withdrawal,479.49,CAD
CA00028705,2025-04-25,BR010,TLR-6766,C502009,cash withdrawal,668.77,CAD
CA00033107,2025-04-14,BR033,TLR-9075,C501158,cash withdrawal,777.75,CAD
CA00029299,2025-04-14,BR014,TLR-2123,C501565,cash deposit,490.3,CAD
CA00033974,2025-04-21,BR037,TLR-8896,C501607,cash deposit,285.77,CAD
CA00028879,2025-04-17,BR012,TLR-6843,C501788,cash deposit,1860.72,CAD
CA00031223,2025-04-22,BR024,TLR-9666,C501049,cash withdrawal,219.05,CAD
CA00030332,2025-04-22,BR019,TLR-5525,C501632,cash deposit,668.37,CAD
CA00031562,2025-04-24,BR025,TLR-8892,C503915,cash withdrawal,-843.46,CAD
CA00028731,2025-04-05,BR010,TLR-4630,C503199,cash deposit,899.95,CAD
CA00032241,2025-04-02,BR029,TLR-2273,C500426,cash deposit,2137.86,CAD
CA00026798,2025-04-12,BR001,TLR-3654,C503165,cash withdrawal,2129.55,CAD
CA00034591,2025-04-19,BR039,TLR-6357,C503625,cash withdrawal,386.87,CAD
CA00032914,2025-04-13,BR032,TLR-8542,C503449,cash deposit,1324.46,CAD
CA00033568,2025-04-18,BR035,TLR-6717,C503426,cash withdrawal,647.62,CAD
CA00026910,2025-04-28,BR002,TLR-1318,C500712,cash deposit,336.54,CAD
CA00028892,2025-04-19,BR012,TLR-4854,C503657,cash deposit,1191.82,CAD
CA00027223,2025-04-13,BR003,TLR-4673,C500770,cash withdrawal,702.27,CAD
CA00032283,2025-04-12,BR029,TLR-2066,C500463,cash withdrawal,3978.51,CAD
CA00027437,2025-04-15,BR004,TLR-2807,C503640,cash withdrawal,683.83,CAD
CA00029102,2025-04-07,BR013,TLR-7733,C502378,cash deposit,3009.81,CAD
CA00028961,2025-04-17,BR012,TLR-9258,C503053,cash deposit,425.35,CAD
CA00034269,2025-04-26,BR038,TLR-5021,C501015,cash deposit,700.89,CAD
CA00030582,2025-04-19,BR019,TLR-6238,C503715,cash withdrawal,1286.37,CAD
CA00028576,2025-04-25,BR009,TLR-9582,C502087,cash withdrawal,1328.58,CAD
CA00035131,2025-04-24,BR040,TLR-4939,C500398,cash withdrawal,1316.41,CAD
CA00031092,2025-04-27,BR023,TLR-8414,C501821,cash withdrawal,975.93,CAD
CA00033178,2025-04-09,BR033,TLR-7224,C500502,cash deposit,1283.14,CAD
CA00031335,2025-04-24,BR024,TLR-5510,C500575,cash withdrawal,1150.36,CAD
CA00029667,2025-04-17,BR015,TLR-2142,C500632,cash deposit,434.78,CAD
CA00033830,2025-04-08,BR036,TLR-3291,C500674,cash withdrawal,725.72,CAD
CA00030960,2025-04-29,BR022,TLR-2810,C503934,cash withdrawal,2167.37,CAD
CA00029300,2025-04-15,BR014,TLR-5177,C500940,cash withdrawal,753.43,CAD
CA00032409,2025-04-26,BR030,TLR-4941,C501462,cash deposit,416.56,CAD
CA00029773,2025-04-24,BR016,TLR-2150,C503430,cash withdrawal,1194.11,CAD
CA00033365,2025-04-05,BR035,TLR-1987,C502378,cash deposit,1440.7,CAD
CA00032825,2025-04-19,BR031,TLR-4398,C500241,cash withdrawal,753.32,CAD
CA00030489,2025-04-16,BR019,TLR-4187,C502390,cash deposit,3153.69,CAD
CA00027984,2025-04-28,BR007,TLR-8196,C502073,cash deposit,757.88,CAD
CA00029765,2025-04-02,BR016,TLR-5549,C503638,cash deposit,518.18,CAD
CA00032265,2025-04-02,BR029,TLR-5397,C503019,cash withdrawal,1011.32,CAD
CA00028942,2025-04-27,BR012,TLR-4853,C502986,cash withdrawal,3568.48,CAD
CA00035364,2025-04-05,BR040,TLR-2863,C501549,cash withdrawal,1577.63,CAD
CA00033984,2025-04-12,BR037,TLR-9059,C500210,cash deposit,250.24,CAD
CA00028140,2025-04-08,BR007,TLR-5900,C502513,cash deposit,489.52,CAD
CA00027423,2025-04-09,BR004,TLR-7392,C503284,cash withdrawal,1200.6,CAD
CA00028897,2025-04-02,BR012,TLR-9409,C503551,cash withdrawal,1978.68,CAD
CA00027956,2025-04-26,BR006,TLR-3154,C500242,cash withdrawal,1687.58,CAD
CA00028288,2025-04-30,BR008,TLR-8517,C503383,cash withdrawal,1267.04,CAD
CA00029576,2025-04-02,BR015,TLR-7923,C502881,cash deposit,1181.64,CAD
CA00033314,2025-04-16,BR034,TLR-7765,C500544,cash deposit,477.37,CAD
CA00034098,2025-04-30,BR037,TLR-5861,C501709,cash withdrawal,2052.74,CAD
CA00028034,2025-04-12,BR007,TLR-1927,C503750,cash deposit,1882.73,CAD
CA00029942,2025-04-19,BR017,TLR-2006,C502242,cash withdrawal,1023.18,CAD
CA00028601,2025-04-02,BR010,TLR-5419,C501858,cash deposit,1630.24,CAD
CA00028457,2025-04-16,BR009,TLR-8357,C503141,cash deposit,5165.98,CAD
CA00033931,2025-04-16,BR037,TLR-2103,C502007,cash withdrawal,752.9,CAD
CA00033301,2025-04-27,BR034,TLR-5952,C500392,cash deposit,1171.4,CAD
CA00029211,2025-04-07,BR014,TLR-5586,C500954,cash deposit,622.16,CAD
CA00030343,2025-04-16,BR019,TLR-2684,C502944,cash withdrawal,4565.04,CAD
CA00033166,2025-04-15,BR033,TLR-6191,C503576,cash withdrawal,720.99,CAD
CA00031346,2025-04-17,BR024,TLR-8866,C500925,cash withdrawal,721.15,CAD
CA00030595,2025-04-17,BR019,TLR-2003,C502691,cash withdrawal,294.41,CAD
CA00028108,2025-04-18,BR007,TLR-3177,C500520,cash deposit,1510.37,CAD
CA00031376,2025-04-07,BR024,TLR-5117,C503749,cash deposit,603.26,CAD
CA00034237,2025-04-07,BR038,TLR-8942,C501873,cash deposit,889.15,CAD
CA00027004,2025-04-01,BR002,TLR-7767,C500948,cash withdrawal,-473.41,CAD
CA00029118,2025-04-13,BR013,TLR-2927,C503485,cash withdrawal,736.2,CAD
CA00033173,2025-04-17,BR033,TLR-5203,C500482,cash withdrawal,2205.85,CAD
CA00033531,2025-04-06,BR035,TLR-8315,C503872,cash deposit,579.43,CAD
CA00031455,2025-04-03,BR025,TLR-5469,C502196,cash deposit,1491.54,CAD
CA00033543,2025-04-21,BR035,TLR-3012,C500029,cash deposit,373.07,CAD
CA00031645,2025-04-16,BR026,TLR-2237,C503386,cash withdrawal,-351.87,CAD
CA00033004,2025-04-04,BR032,TLR-4949,C503096,cash deposit,4758.64,CAD
CA00034604,2025-04-18,BR039,TLR-5984,C503756,cash deposit,1610.57,CAD
CA00031108,2025-04-14,BR023,TLR-1983,C500379,cash withdrawal,595.45,CAD
CA00026715,2025-04-25,BR001,TLR-5510,C501994,cash deposit,692.05,CAD
CA00032152,2025-04-26,BR028,TLR-1636,C502165,cash deposit,202.36,CAD
CA00028225,2025-04-21,BR008,TLR-8709,C503855,cash deposit,565.71,CAD
CA00029838,2025-04-11,BR016,TLR-4490,C501360,cash deposit,1271.06,CAD
CA00029194,2025-04-20,BR014,TLR-6049,C501750,cash deposit,927.17,CAD
CA00035351,2025-04-04,BR040,TLR-2115,C501407,cash deposit,1342.99,CAD
CA00032976,2025-04-25,BR032,TLR-3831,C502498,cash deposit,1224.57,CAD
CA00034133,2025-04-29,BR037,TLR-7292,C503546,cash deposit,1226.11,CAD
CA00031100,2025-04-10,BR023,TLR-1267,C500160,cash deposit,606.57,CAD
CA00034715,2025-04-14,BR040,TLR-8481,C503771,cash withdrawal,997.6,CAD
CA00033515,2025-04-16,BR035,TLR-8834,C501110,cash deposit,1499.8,CAD
CA00032756,2025-04-02,BR031,TLR-4396,C503844,cash withdrawal,936.16,CAD
CA00029736,2025-04-13,BR016,TLR-3110,C502909,cash withdrawal,1498.44,CAD
CA00034077,2025-04-21,BR037,TLR-6255,C500276,cash deposit,1135.0,CAD
CA00026992,2025-04-03,BR002,TLR-1172,C503605,cash deposit,513.88,CAD
CA00033197,2025-04-22,BR034,TLR-5947,C503337,cash withdrawal,2163.37,CAD
CA00032244,2025-04-05,BR029,TLR-1116,C501613,cash deposit,1040.7,CAD
CA00032673,2025-04-25,BR031,TLR-1926,C500560,cash withdrawal,360.11,CAD
CA00031363,2025-04-25,BR024,TLR-1251,C500331,cash deposit,706.18,CAD
CA00033802,2025-04-10,BR036,TLR-3348,C501291,cash deposit,1449.0,CAD
CA00033874,2025-04-21,BR036,TLR-2641,C503760,cash withdrawal,566.86,CAD
CA00032267,2025-04-19,BR029,TLR-8016,C501158,cash withdrawal,1097.18,CAD
CA00030243,2025-04-19,BR019,TLR-7323,C502332,cash withdrawal,2193.51,CAD
CA00028670,2025-04-13,BR010,TLR-3977,C503430,cash deposit,965.98,CAD
CA00029671,2025-04-19,BR016,TLR-6107,C503886,cash deposit,1347.15,CAD
CA00031680,2025-04-11,BR026,TLR-9083,C501749,cash withdrawal,-3201.65,CAD
CA00028289,2025-04-23,BR008,TLR-3620,C503448,cash deposit,751.35,CAD
CA00030044,2025-04-18,BR017,TLR-1225,C500152,cash withdrawal,2160.93,CAD
CA00032768,2025-04-22,BR031,TLR-4994,C502062,cash deposit,1118.82,CAD
CA00028624,2025-04-11,BR010,TLR-6018,C502520,cash withdrawal,4682.82,CAD
CA00034774,2025-04-25,BR040,TLR-7153,C502801,cash deposit,767.14,CAD
CA00032066,2025-04-07,BR028,TLR-9337,C501641,cash withdrawal,1339.64,CAD
CA00027426,2025-04-07,BR004,TLR-4806,C502940,cash withdrawal,907.68,CAD
CA00030510,2025-04-06,BR019,TLR-1353,C503183,cash deposit,1236.91,CAD
CA00032212,2025-04-06,BR029,TLR-8772,C503626,cash deposit,582.05,CAD
CA00029993,2025-04-26,BR017,TLR-1067,C502046,cash deposit,3299.07,CAD
CA00033029,2025-04-17,BR033,TLR-5932,C502101,cash withdrawal,506.64,CAD
CA00033529,2025-04-22,BR035,TLR-6439,C500352,cash withdrawal,2318.81,CAD
CA00030413,2025-04-02,BR019,TLR-6505,C501767,cash withdrawal,277.79,CAD
CA00029408,2025-04-15,BR015,TLR-9889,C502264,cash withdrawal,869.94,CAD
CA00029304,2025-04-13,BR014,TLR-4480,C503808,cash withdrawal,1220.21,CAD
CA00027258,2025-04-09,BR003,TLR-2117,C503435,cash deposit,605.49,CAD
CA00029444,2025-04-01,BR015,TLR-3595,C502389,cash withdrawal,670.24,CAD
CA00034182,2025-04-13,BR038,TLR-2213,C503490,cash deposit,305.41,CAD
CA00028933,2025-04-10,BR012,TLR-4153,C503764,cash withdrawal,547.54,CAD
CA00032024,2025-04-26,BR027,TLR-6316,C500508,cash deposit,283.2,CAD
CA00027791,2025-04-12,BR006,TLR-1778,C503902,cash withdrawal,966.84,CAD
CA00033608,2025-04-07,BR036,TLR-8987,C502934,cash deposit,3135.33,CAD
CA00034352,2025-04-04,BR038,TLR-6508,C503784,cash deposit,1436.28,CAD
CA00032724,2025-04-17,BR031,TLR-5111,C502748,cash deposit,2146.26,CAD
CA00033044,2025-04-16,BR033,TLR-8703,C503694,cash deposit,1537.55,CAD
CA00035027,2025-04-21,BR040,TLR-4398,C502795,cash deposit,1643.68,CAD
CA00026906,2025-04-23,BR002,TLR-5611,C501077,cash deposit,408.71,CAD
CA00027547,2025-04-27,BR004,TLR-5978,C501935,cash deposit,1142.09,CAD
CA00033207,2025-04-06,BR034,TLR-6183,C501087,cash deposit,288.43,CAD
CA00027308,2025-04-01,BR003,TLR-1279,C502236,cash deposit,708.45,CAD
CA00032082,2025-04-01,BR028,TLR-6414,C501609,cash withdrawal,5531.65,CAD
CA00032936,2025-04-17,BR032,TLR-4287,C500237,cash withdrawal,728.81,CAD
CA00028013,2025-04-22,BR007,TLR-8056,C503021,cash deposit,414.38,CAD
CA00034781,2025-04-14,BR040,TLR-5290,C501934,cash deposit,2364.91,CAD
CA00031719,2025-04-18,BR026,TLR-5271,C502222,cash deposit,516.65,CAD
CA00029326,2025-04-22,BR014,TLR-5724,C501403,cash withdrawal,1053.34,CAD
CA00030981,2025-04-23,BR022,TLR-7508,C501981,cash withdrawal,1042.6,CAD
CA00031530,2025-04-02,BR025,TLR-6738,C502292,cash deposit,1237.27,CAD
CA00032460,2025-04-11,BR030,TLR-8582,C500017,cash withdrawal,14768.96,CAD
CA00027545,2025-04-19,BR004,TLR-8109,C500573,cash deposit,1176.0,CAD
CA00029851,2025-04-11,BR016,TLR-3864,C502380,cash deposit,693.29,CAD
CA00034724,2025-04-15,BR040,TLR-4887,C503666,cash withdrawal,964.96,CAD
CA00030185,2025-04-20,BR018,TLR-8772,C502484,cash withdrawal,1569.28,CAD
CA00032098,2025-04-16,BR028,TLR-4051,C501388,cash withdrawal,324.07,CAD
CA00034287,2025-04-23,BR038,TLR-4789,C502318,cash deposit,519.81,CAD
CA00029097,2025-04-12,BR013,TLR-6695,C502044,cash deposit,527.68,CAD
CA00027630,2025-04-24,BR005,TLR-2384,C500321,cash deposit,740.16,CAD
CA00033903,2025-04-12,BR036,TLR-7522,C503277,cash withdrawal,445.76,CAD
CA00032416,2025-04-17,BR030,TLR-4762,C503744,cash deposit,1529.86,CAD
CA00028741,2025-04-05,BR010,TLR-2839,C503166,cash withdrawal,1903.29,CAD
CA00035084,2025-04-18,BR040,TLR-6711,C503526,cash deposit,1760.67,CAD
CA00032435,2025-04-06,BR030,TLR-5561,C502803,cash withdrawal,1657.88,CAD
CA00031835,2025-04-07,BR026,TLR-5319,C503998,cash withdrawal,-1979.5,CAD
CA00028493,2025-04-24,BR009,TLR-8684,C503818,cash deposit,570.43,CAD
CA00031430,2025-04-06,BR025,TLR-6312,C501862,cash withdrawal,-1570.69,CAD
CA00032086,2025-04-05,BR028,TLR-7640,C501645,cash deposit,1429.05,CAD
CA00029438,2025-04-14,BR015,TLR-5207,C503842,cash deposit,1967.0,CAD
CA00029883,2025-04-15,BR017,TLR-5965,C500690,cash deposit,1027.78,CAD
CA00028529,2025-04-08,BR009,TLR-4496,C502164,cash withdrawal,987.68,CAD
CA00031722,2025-04-18,BR026,TLR-8120,C502803,cash withdrawal,-876.84,CAD
CA00027810,2025-04-29,BR006,TLR-2677,C501418,cash withdrawal,2194.56,CAD
CA00034274,2025-04-17,BR038,TLR-4499,C501603,cash deposit,1592.38,CAD
CA00028229,2025-04-23,BR008,TLR-8616,C502212,cash withdrawal,515.68,CAD
CA00029250,2025-04-09,BR014,TLR-4384,C502642,cash withdrawal,1532.04,CAD
CA00028203,2025-04-07,BR007,TLR-7220,C503431,cash withdrawal,1283.6,CAD
CA00034129,2025-04-29,BR037,TLR-4839,C501660,cash withdrawal,725.27,CAD
CA00035182,2025-04-24,BR040,TLR-7763,C502123,cash deposit,1335.4,CAD
CA00028066,2025-04-21,BR007,TLR-3404,C503662,cash withdrawal,1464.8,CAD
CA00033545,2025-04-10,BR035,TLR-7235,C503315,cash withdrawal,4433.23,CAD
CA00033423,2025-04-26,BR035,TLR-5536,C500119,cash deposit,1003.59,CAD
CA00031739,2025-04-23,BR026,TLR-6178,C501270,cash withdrawal,-964.49,CAD
CA00032958,2025-04-23,BR032,TLR-6131,C502849,cash deposit,1038.73,CAD
CA00028007,2025-04-06,BR007,TLR-3015,C500275,cash withdrawal,2096.54,CAD
CA00029306,2025-04-06,BR014,TLR-6209,C502012,cash withdrawal,948.7,CAD
CA00032594,2025-04-16,BR030,TLR-4757,C503013,cash withdrawal,616.13,CAD
CA00033027,2025-04-10,BR033,TLR-3707,C502067,cash withdrawal,1492.24,CAD
CA00033945,2025-04-10,BR037,TLR-3116,C501919,cash deposit,1130.93,CAD
CA00027696,2025-04-22,BR006,TLR-2699,C502184,cash withdrawal,727.67,CAD
CA00026660,2025-04-24,BR001,TLR-7444,C500281,cash deposit,450.13,CAD
CA00031648,2025-04-17,BR026,TLR-3994,C502260,cash withdrawal,-2682.74,CAD
CA00027729,2025-04-16,BR006,TLR-2799,C502091,cash withdrawal,652.44,CAD
CA00028422,2025-04-08,BR008,TLR-6840,C500549,cash deposit,174.77,CAD
CA00028679,2025-04-19,BR010,TLR-9441,C501350,cash withdrawal,805.47,CAD
CA00029360,2025-04-27,BR014,TLR-7797,C500709,cash withdrawal,3107.75,CAD
CA00029864,2025-04-29,BR016,TLR-6768,C502673,cash withdrawal,406.86,CAD
CA00027470,2025-04-18,BR004,TLR-6593,C502968,cash withdrawal,935.35,CAD
CA00027995,2025-04-07,BR007,TLR-5098,C500947,cash withdrawal,1067.72,CAD
CA00028542,2025-04-01,BR009,TLR-7559,C501237,cash deposit,1293.69,CAD
CA00034534,2025-04-17,BR039,TLR-3832,C501926,cash deposit,1079.36,CAD
CA00035179,2025-04-14,BR040,TLR-8341,C500236,cash withdrawal,1394.36,CAD
CA00033346,2025-04-07,BR034,TLR-2846,C503643,cash deposit,1258.67,CAD
CA00032111,2025-04-12,BR028,TLR-4381,C502110,cash withdrawal,3170.4,CAD
CA00031050,2025-04-18,BR023,TLR-5199,C501582,cash deposit,757.55,CAD
CA00032517,2025-04-12,BR030,TLR-6926,C501222,cash deposit,596.21,CAD
CA00032908,2025-04-20,BR032,TLR-8764,C503771,cash withdrawal,720.31,CAD
CA00034193,2025-04-01,BR038,TLR-2911,C500081,cash withdrawal,2609.19,CAD
CA00029862,2025-04-08,BR016,TLR-3929,C503232,cash deposit,413.57,CAD
CA00030325,2025-04-28,BR019,TLR-2868,C502114,cash withdrawal,715.75,CAD
CA00033943,2025-04-17,BR037,TLR-3210,C502237,cash deposit,475.45,CAD
CA00031899,2025-04-02,BR027,TLR-4817,C501572,cash deposit,1014.91,CAD
CA00027655,2025-04-18,BR005,TLR-3948,C500583,cash deposit,876.91,CAD
CA00031057,2025-04-01,BR023,TLR-9631,C501494,cash withdrawal,858.81,CAD
CA00034953,2025-04-17,BR040,TLR-9379,C502670,cash withdrawal,738.1,CAD
CA00030125,2025-04-19,BR018,TLR-5677,C502316,cash deposit,3810.51,CAD
CA00032117,2025-04-26,BR028,TLR-5666,C503146,cash deposit,506.74,CAD
CA00032972,2025-04-03,BR032,TLR-2869,C500081,cash withdrawal,510.5,CAD
CA00033160,2025-04-12,BR033,TLR-4324,C500434,cash withdrawal,316.25,CAD
CA00034030,2025-04-01,BR037,TLR-7611,C502557,cash withdrawal,1621.7,CAD
CA00030286,2025-04-14,BR019,TLR-9436,C503301,cash deposit,1076.75,CAD
CA00030369,2025-04-18,BR019,TLR-4524,C500674,cash deposit,1244.56,CAD
CA00028832,2025-04-15,BR011,TLR-6255,C503056,cash withdrawal,659.18,CAD
CA00030783,2025-04-14,BR021,TLR-8180,C503310,cash deposit,863.28,CAD
CA00035349,2025-04-19,BR040,TLR-9328,C503159,cash deposit,1156.23,CAD
CA00035216,2025-04-17,BR040,TLR-2784,C501842,cash deposit,212.38,CAD
CA00033995,2025-04-24,BR037,TLR-4730,C500458,cash withdrawal,1463.53,CAD
CA00029610,2025-04-27,BR015,TLR-4183,C501759,cash withdrawal,605.79,CAD
CA00035141,2025-04-16,BR040,TLR-5204,C503106,cash withdrawal,1135.23,CAD
CA00027421,2025-04-26,BR004,TLR-5191,C500314,cash withdrawal,1501.91,CAD
CA00027794,2025-04-25,BR006,TLR-5821,C500266,cash withdrawal,1953.53,CAD
CA00027628,2025-04-03,BR005,TLR-3705,C502172,cash withdrawal,627.98,CAD
CA00033222,2025-04-30,BR034,TLR-4907,C500554,cash deposit,1021.59,CAD
CA00034216,2025-04-06,BR038,TLR-2367,C500396,cash withdrawal,796.37,CAD
CA00029161,2025-04-24,BR013,TLR-8225,C500774,cash withdrawal,443.94,CAD
CA00032882,2025-04-30,BR032,TLR-8451,C502110,cash deposit,1054.05,CAD
CA00035377,2025-04-06,BR040,TLR-3322,C500708,cash deposit,2449.36,CAD
CA00027424,2025-04-16,BR004,TLR-5162,C501828,cash withdrawal,1934.94,CAD
CA00033338,2025-04-24,BR034,TLR-1503,C501727,cash deposit,1985.95,CAD
CA00035380,2025-04-22,BR040,TLR-7807,C500754,cash withdrawal,426.46,CAD
CA00034762,2025-04-24,BR040,TLR-8337,C502438,cash deposit,2331.33,CAD
CA00027146,2025-04-29,BR003,TLR-5371,C501513,cash deposit,2689.32,CAD
CA00030526,2025-04-15,BR019,TLR-2748,C500561,cash deposit,1405.04,CAD
CA00028502,2025-04-05,BR009,TLR-7308,C503752,cash withdrawal,919.87,CAD
CA00035117,2025-04-17,BR040,TLR-6686,C503988,cash withdrawal,1072.43,CAD
CA00032106,2025-04-19,BR028,TLR-1225,C500106,cash deposit,653.76,CAD
CA00032109,2025-04-27,BR028,TLR-6779,C501988,cash withdrawal,553.14,CAD
CA00033718,2025-04-19,BR036,TLR-7887,C500308,cash withdrawal,972.54,CAD
CA00033773,2025-04-01,BR036,TLR-2611,C503088,cash withdrawal,358.74,CAD
CA00031367,2025-04-11,BR024,TLR-7257,C500595,cash withdrawal,991.58,CAD
CA00028857,2025-04-20,BR012,TLR-9439,C502463,cash withdrawal,1408.01,CAD
CA00034602,2025-04-07,BR039,TLR-5419,C500568,cash withdrawal,853.33,CAD
CA00034371,2025-04-03,BR039,TLR-9390,C503173,cash deposit,1423.63,CAD
