TransactionID,Date,BranchCode,TellerID,CustomerID,TransactionType,Amount,Currency
CA00021193,2025-03-21,BR017,TLR-9674,C503357,cash withdrawal,308.27,CAD
CA00026556,2025-03-22,BR040,TLR-9538,C501385,cash withdrawal,589.81,CAD
CA00019584,2025-03-29,BR009,TLR-6306,C503084,cash deposit,450.61,CAD
CA00025164,2025-03-25,BR037,TLR-9545,C503597,cash withdrawal,976.34,CAD
CA00021509,2025-03-29,BR019,TLR-3636,C503552,cash deposit,378.3,CAD
CA00021190,2025-03-23,BR017,TLR-9257,C502444,cash withdrawal,1325.3,CAD
CA00019922,2025-03-23,BR011,TLR-5367,C500448,cash deposit,1073.42,CAD
CA00023302,2025-03-18,BR029,TLR-7069,C501750,cash withdrawal,1196.62,CAD
CA00025251,2025-03-08,BR038,TLR-3626,C502041,cash withdrawal,2807.19,CAD
CA00018954,2025-03-12,BR006,TLR-7779,C501480,cash deposit,2202.29,CAD
CA00024920,2025-03-20,BR036,TLR-8327,C502013,cash deposit,815.61,CAD
CA00026114,2025-03-19,BR040,TLR-1886,C503248,cash withdrawal,2285.81,CAD
CA00019738,2025-03-12,BR010,TLR-6554,C502111,cash withdrawal,4764.39,CAD
CA00018142,2025-03-13,BR002,TLR-3205,C501232,cash withdrawal,-1103.62,CAD
CA00019582,2025-03-31,BR009,TLR-8583,C500717,cash withdrawal,2460.11,CAD
CA00022593,2025-03-06,BR025,TLR-8130,C502515,cash deposit,924.92,CAD
CA00021361,2025-03-15,BR019,TLR-2321,C502873,cash deposit,1591.17,CAD
CA00019690,2025-03-04,BR009,TLR-5385,C503912,cash withdrawal,740.55,CAD
CA00019247,2025-03-13,BR007,TLR-2645,C503028,cash deposit,1212.97,CAD
CA00026501,2025-03-22,BR040,TLR-7752,C501233,cash withdrawal,943.97,CAD
CA00026050,2025-03-03,BR040,TLR-4813,C501260,cash withdrawal,1436.55,CAD
CA00019123,2025-03-20,BR007,TLR-1298,C502650,cash deposit,780.82,CAD
CA00023209,2025-03-22,BR028,TLR-2735,C503968,cash deposit,809.82,CAD
CA00019468,2025-03-03,BR008,TLR-4973,C500217,cash withdrawal,2006.14,CAD
CA00022909,2025-03-22,BR027,TLR-7220,C500876,cash deposit,645.41,CAD
CA00020324,2025-03-07,BR014,TLR-2055,C502956,cash withdrawal,645.43,CAD
CA00019421,2025-03-25,BR008,TLR-5106,C503517,cash withdrawal,589.94,CAD
CA00021128,2025-03-14,BR017,TLR-7748,C501913,cash withdrawal,1647.3,CAD
CA00026010,2025-03-02,BR040,TLR-5141,C502655,cash withdrawal,3296.21,CAD
CA00021529,2025-03-20,BR019,TLR-5649,C503120,cash deposit,375.55,CAD
CA00024281,2025-03-22,BR034,TLR-6638,C503608,cash withdrawal,441.41,CAD
CA00022641,2025-03-20,BR025,TLR-4505,C500790,cash withdrawal,-773.65,CAD
CA00018553,2025-03-02,BR004,TLR-2742,C502010,cash deposit,1111.7,CAD
CA00018217,2025-03-22,BR002,TLR-4057,C501355,cash deposit,348.69,CAD
CA00022261,2025-03-14,BR024,TLR-6279,C501769,cash deposit,1908.84,CAD
CA00018069,2025-03-09,BR002,TLR-5394,C500812,cash withdrawal,-881.6,CAD
CA00025705,2025-03-29,BR040,TLR-4483,C501652,cash withdrawal,705.72,CAD
CA00021483,2025-03-21,BR019,TLR-9985,C502129,cash withdrawal,673.3,CAD
CA00019016,2025-03-18,BR006,TLR-2420,C500546,cash withdrawal,439.81,CAD
CA00017711,2025-03-16,BR001,TLR-9370,C503588,cash deposit,689.11,CAD
CA00018657,2025-03-25,BR004,TLR-9200,C503696,cash withdrawal,263.37,CAD
CA00021811,2025-03-07,BR021,TLR-2830,C503966,cash withdrawal,2488.85,CAD
CA00018597,2025-03-31,BR004,TLR-8688,C500538,cash deposit,557.36,CAD
CA00021550,2025-03-10,BR019,TLR-8839,C503994,cash deposit,592.24,CAD
CA00023919,2025-03-23,BR031,TLR-7619,C503467,cash withdrawal,886.79,CAD
CA00024519,2025-03-19,BR035,TLR-9908,C500496,cash withdrawal,254.07,CAD
CA00018930,2025-03-12,BR006,TLR-9612,C502317,cash deposit,834.57,CAD
CA00026317,2025-03-05,BR040,TLR-3991,C501317,cash deposit,1522.42,CAD
CA00019990,2025-03-27,BR012,TLR-7083,C503653,cash deposit,899.72,CAD
CA00026187,2025-03-16,BR040,TLR-4118,C503616,cash withdrawal,1052.27,CAD
CA00021299,2025-03-05,BR018,TLR-2776,C500250,cash withdrawal,2647.02,CAD
CA00025679,2025-03-02,BR039,TLR-1235,C501505,cash deposit,1068.42,CAD
CA00020425,2025-03-13,BR014,TLR-5512,C501785,cash deposit,1321.66,CAD
CA00023695,2025-03-13,BR031,TLR-3382,C500754,cash withdrawal,510.75,CAD
CA00025835,2025-03-09,BR040,TLR-3080,C502199,cash deposit,194.49,CAD
CA00019242,2025-03-10,BR007,TLR-5994,C502863,cash deposit,1199.87,CAD
CA00019861,2025-03-08,BR010,TLR-3352,C503917,cash deposit,714.39,CAD
CA00022120,2025-03-10,BR023,TLR-7339,C500228,cash withdrawal,1161.73,CAD
CA00022141,2025-03-24,BR023,TLR-7372,C502381,cash withdrawal,897.18,CAD
CA00025146,2025-03-26,BR037,TLR-9711,C502247,cash withdrawal,1700.23,CAD
CA00020730,2025-03-06,BR015,TLR-6708,C503911,cash withdrawal,538.39,CAD
CA00026002,2025-03-07,BR040,TLR-2374,C501925,cash withdrawal,739.16,CAD
CA00023179,2025-03-09,BR028,TLR-8816,C501597,cash deposit,1389.69,CAD
CA00020942,2025-03-27,BR016,TLR-8205,C503191,cash deposit,390.09,CAD
CA00020016,2025-03-18,BR012,TLR-2754,C500784,cash withdrawal,1177.81,CAD
CA00026231,2025-03-05,BR040,TLR-2208,C501227,cash deposit,963.49,CAD
CA00021293,2025-03-28,BR018,TLR-7580,C502084,cash deposit,1372.06,CAD
CA00020125,2025-03-10,BR012,TLR-2138,C501849,cash withdrawal,721.57,CAD
CA00020237,2025-03-18,BR013,TLR-2124,C502759,cash deposit,415.87,CAD
CA00021208,2025-03-05,BR017,TLR-3803,C500109,cash deposit,1621.74,CAD
CA00022476,2025-03-22,BR025,TLR-7035,C502413,cash deposit,759.27,CAD
CA00020503,2025-03-05,BR014,TLR-6759,C502337,cash withdrawal,576.05,CAD
CA00021358,2025-03-28,BR019,TLR-5494,C502387,cash deposit,858.11,CAD
CA00019757,2025-03-18,BR010,TLR-1158,C500100,cash withdrawal,438.56,CAD
CA00018456,2025-03-23,BR003,TLR-4021,C500237,cash withdrawal,1372.99,CAD
CA00025087,2025-03-06,BR037,TLR-5419,C500450,cash withdrawal,655.21,CAD
CA00024208,2025-03-02,BR033,TLR-4362,C502144,cash withdrawal,1209.19,CAD
CA00018491,2025-03-03,BR004,TLR-1471,C501664,cash deposit,983.12,CAD
CA00026132,2025-03-02,BR040,TLR-6980,C503521,cash deposit,795.79,CAD
CA00023917,2025-03-20,BR031,TLR-1689,C500699,cash deposit,1355.24,CAD
CA00018656,2025-03-16,BR004,TLR-5655,C503374,cash withdrawal,1448.14,CAD
CA00022007,2025-03-24,BR022,TLR-5917,C501127,cash withdrawal,1076.97,CAD
CA00025872,2025-03-04,BR040,TLR-6792,C502127,cash withdrawal,1357.82,CAD
CA00021015,2025-03-18,BR017,TLR-8972,C502006,cash deposit,363.79,CAD
CA00023320,2025-03-19,BR029,TLR-8357,C500457,cash deposit,1566.27,CAD
CA00019763,2025-03-01,BR010,TLR-9335,C502754,cash deposit,496.49,CAD
CA00020466,2025-03-19,BR014,TLR-3615,C501085,cash deposit,936.18,CAD
CA00022615,2025-03-30,BR025,TLR-6967,C501666,cash withdrawal,-1657.08,CAD
CA00025443,2025-03-06,BR038,TLR-9515,C501306,cash deposit,1967.4,CAD
CA00025673,2025-03-02,BR039,TLR-9284,C501965,cash deposit,2096.81,CAD
CA00023553,2025-03-08,BR030,TLR-2276,C501584,cash deposit,1799.74,CAD
CA00018084,2025-03-31,BR002,TLR-5308,C502448,cash withdrawal,-283.9,CAD
CA00018749,2025-03-27,BR005,TLR-2149,C502139,cash withdrawal,2028.72,CAD
CA00018672,2025-03-14,BR004,TLR-9421,C500488,cash deposit,3952.55,CAD
CA00023296,2025-03-15,BR029,TLR-4794,C502595,cash withdrawal,3163.94,CAD
CA00020488,2025-03-10,BR014,TLR-2964,C503725,cash deposit,487.87,CAD
CA00021429,2025-03-23,BR019,TLR-9190,C502684,cash deposit,411.43,CAD
CA00018798,2025-03-06,BR006,TLR-4983,C501944,cash withdrawal,549.94,CAD
CA00025125,2025-03-06,BR037,TLR-8543,C500338,cash deposit,429.73,CAD
CA00018712,2025-03-14,BR004,TLR-9592,C500625,cash withdrawal,388.72,CAD
CA00025298,2025-03-27,BR038,TLR-1684,C502893,cash withdrawal,475.26,CAD
CA00020021,2025-03-05,BR012,TLR-2791,C503585,cash withdrawal,297.68,CAD
CA00021139,2025-03-23,BR017,TLR-8342,C501093,cash withdrawal,576.36,CAD
CA00020626,2025-03-19,BR015,TLR-7168,C502155,cash withdrawal,1001.38,CAD
CA00021520,2025-03-11,BR019,TLR-2118,C501177,cash deposit,234.84,CAD
CA00023310,2025-03-15,BR029,TLR-8210,C500977,cash deposit,1999.05,CAD
CA00018559,2025-03-18,BR004,TLR-8265,C502781,cash deposit,224.06,CAD
CA00022160,2025-03-20,BR024,TLR-4610,C500919,cash withdrawal,437.79,CAD
CA00021696,2025-03-20,BR020,TLR-5724,C503189,cash deposit,1380.81,USD
CA00024662,2025-03-09,BR036,TLR-1401,C502421,cash withdrawal,474.75,CAD
CA00025384,2025-03-02,BR038,TLR-6162,C501505,cash withdrawal,525.26,CAD
CA00025204,2025-03-08,BR037,TLR-3997,C502853,cash deposit,761.98,CAD
CA00021680,2025-03-20,BR020,TLR-1634,C503697,cash withdrawal,528.51,USD
CA00026269,2025-03-31,BR040,TLR-7222,C503887,cash deposit,1037.15,CAD
CA00018785,2025-03-18,BR005,TLR-7490,C500352,cash withdrawal,275.25,CAD
CA00019435,2025-03-07,BR008,TLR-6073,C502596,cash withdrawal,333.69,CAD
CA00018214,2025-03-23,BR002,TLR-3184,C503407,cash withdrawal,-455.7,CAD
CA00018848,2025-03-01,BR006,TLR-5042,C500875,cash withdrawal,765.78,CAD
CA00024013,2025-03-29,BR032,TLR-6398,C503842,cash deposit,2100.97,CAD
CA00026571,2025-03-18,BR040,TLR-9498,C502712,cash deposit,3272.84,CAD
CA00026413,2025-03-24,BR040,TLR-1308,C501991,cash deposit,972.24,CAD
CA00017695,2025-03-01,BR001,TLR-1228,C500393,cash deposit,621.95,CAD
CA00026216,2025-03-17,BR040,TLR-4401,C500213,cash withdrawal,908.1,CAD
CA00021756,2025-03-26,BR020,TLR-4009,C501647,cash deposit,620.95,USD
CA00024590,2025-03-03,BR035,TLR-1043,C500504,cash withdrawal,2408.23,CAD
CA00021311,2025-03-14,BR018,TLR-3398,C502417,cash withdrawal,396.35,CAD
CA00024998,2025-03-01,BR037,TLR-3174,C501413,cash withdrawal,1179.03,CAD
CA00020072,2025-03-07,BR012,TLR-3048,C500345,cash deposit,302.07,CAD
CA00021789,2025-03-09,BR021,TLR-4822,C503796,cash withdrawal,706.65,CAD
CA00024500,2025-03-16,BR035,TLR-5878,C503711,cash withdrawal,1485.35,CAD
CA00025741,2025-03-01,BR040,TLR-6554,C502677,cash deposit,722.96,CAD
CA00021381,2025-03-09,BR019,TLR-2606,C500727,cash deposit,988.58,CAD
CA00022049,2025-03-03,BR023,TLR-7093,C500704,cash deposit,879.64,CAD
CA00025979,2025-03-28,BR040,TLR-1222,C501797,cash deposit,693.71,CAD
CA00018173,2025-03-27,BR002,TLR-4156,C503263,cash withdrawal,-1122.23,CAD
CA00024762,2025-03-14,BR036,TLR-9375,C500432,cash deposit,1047.94,CAD
CA00021927,2025-03-25,BR021,TLR-5837,C500109,cash deposit,495.42,CAD
CA00017706,2025-03-14,BR001,TLR-9818,C503569,cash deposit,442.33,CAD
CA00023520,2025-03-24,BR030,TLR-3649,C502702,cash deposit,1323.9,CAD
CA00020878,2025-03-19,BR016,TLR-3680,C503713,cash withdrawal,787.62,CAD
CA00023103,2025-03-29,BR028,TLR-7903,C500412,cash withdrawal,637.53,CAD
CA00020821,2025-03-22,BR016,TLR-4060,C502641,cash deposit,573.22,CAD
CA00019691,2025-03-15,BR009,TLR-5101,C501516,cash deposit,566.52,CAD
CA00026450,2025-03-19,BR040,TLR-3042,C503195,cash deposit,1164.0,CAD
CA00025777,2025-03-04,BR040,TLR-3812,C503840,cash withdrawal,716.06,CAD
CA00022232,2025-03-10,BR024,TLR-6979,C500742,cash withdrawal,670.7,CAD
CA00021846,2025-03-31,BR021,TLR-7242,C502353,cash withdrawal,1865.97,CAD
CA00018675,2025-03-08,BR004,TLR-6675,C503066,cash deposit,1058.18,CAD
CA00021007,2025-03-30,BR017,TLR-1544,C501580,cash deposit,213.65,CAD
CA00019762,2025-03-18,BR010,TLR-6644,C502204,cash deposit,491.43,CAD
CA00020675,2025-03-21,BR015,TLR-6630,C503400,cash withdrawal,655.12,CAD
CA00023694,2025-03-31,BR031,TLR-4804,C503888,cash deposit,2883.21,CAD
CA00025449,2025-03-31,BR038,TLR-8919,C502018,cash withdrawal,946.58,CAD
CA00018842,2025-03-06,BR006,TLR-3035,C500043,cash withdrawal,630.78,CAD
CA00025050,2025-03-21,BR037,TLR-6568,C501186,cash withdrawal,770.63,CAD
CA00019532,2025-03-13,BR009,TLR-5394,C501435,cash deposit,437.9,CAD
CA00017862,2025-03-25,BR001,TLR-1970,C502889,cash deposit,1821.93,CAD
CA00019549,2025-03-27,BR009,TLR-4002,C501444,cash withdrawal,1178.45,CAD
CA00019023,2025-03-05,BR006,TLR-8272,C501715,cash deposit,551.19,CAD
CA00024542,2025-03-15,BR035,TLR-2555,C501385,cash withdrawal,3022.17,CAD
CA00023116,2025-03-18,BR028,TLR-7520,C501131,cash deposit,440.8,CAD
CA00023803,2025-03-21,BR031,TLR-7309,C501235,cash withdrawal,672.85,CAD
CA00021702,2025-03-02,BR020,TLR-9067,C502899,cash deposit,1458.51,USD
CA00021776,2025-03-17,BR021,TLR-6433,C501790,cash withdrawal,730.51,CAD
CA00020608,2025-03-02,BR015,TLR-9199,C502301,cash withdrawal,347.4,CAD
CA00019780,2025-03-02,BR010,TLR-6161,C501653,cash deposit,835.08,CAD
CA00021405,2025-03-12,BR019,TLR-6024,C501975,cash deposit,2042.95,CAD
CA00021952,2025-03-15,BR021,TLR-2705,C501087,cash deposit,1752.69,CAD
CA00022637,2025-03-24,BR025,TLR-7223,C503631,cash deposit,1431.45,CAD
CA00019252,2025-03-24,BR007,TLR-5584,C502389,cash withdrawal,346.97,CAD
CA00021330,2025-03-09,BR018,TLR-7081,C503723,cash deposit,1238.48,CAD
CA00021334,2025-03-28,BR018,TLR-6456,C501155,cash withdrawal,601.16,CAD
CA00025882,2025-03-28,BR040,TLR-7372,C503276,cash withdrawal,2208.44,CAD
CA00021163,2025-03-19,BR017,TLR-4890,C503788,cash deposit,301.78,CAD
CA00019429,2025-03-24,BR008,TLR-9329,C502849,cash withdrawal,880.03,CAD
CA00025885,2025-03-31,BR040,TLR-4308,C501243,cash deposit,228.97,CAD
CA00025433,2025-03-20,BR038,TLR-2833,C501916,cash withdrawal,1328.83,CAD
CA00020149,2025-03-13,BR012,TLR-4547,C502073,cash withdrawal,732.99,CAD
CA00017799,2025-03-06,BR001,TLR-7051,C502358,cash deposit,863.24,CAD
CA00019572,2025-03-13,BR009,TLR-3184,C502388,cash withdrawal,415.1,CAD
CA00022293,2025-03-19,BR024,TLR-3377,C502242,cash deposit,1051.71,CAD
CA00021662,2025-03-07,BR020,TLR-9929,C501256,cash deposit,314.52,USD
CA00024468,2025-03-24,BR035,TLR-9481,C500057,cash withdrawal,269.84,CAD
CA00023394,2025-03-15,BR030,TLR-4428,C501454,cash withdrawal,1752.16,CAD
CA00021903,2025-03-14,BR021,TLR-8225,C500102,cash deposit,422.56,CAD
CA00024175,2025-03-04,BR033,TLR-2993,C500539,cash withdrawal,1989.42,CAD
CA00024934,2025-03-30,BR036,TLR-4282,C500291,cash deposit,1679.42,CAD
CA00024454,2025-03-10,BR035,TLR-1205,C500434,cash deposit,844.64,CAD
CA00017991,2025-03-31,BR001,TLR-7154,C503627,cash withdrawal,443.74,CAD
CA00018097,2025-03-24,BR002,TLR-9147,C501329,cash deposit,845.87,CAD
CA00018192,2025-03-24,BR002,TLR-6559,C500536,cash withdrawal,-328.13,CAD
CA00019225,2025-03-11,BR007,TLR-2279,C500276,cash deposit,263.09,CAD
CA00020900,2025-03-31,BR016,TLR-2968,C502642,cash deposit,1698.97,CAD
CA00020833,2025-03-25,BR016,TLR-6342,C502616,cash deposit,843.66,CAD
CA00023338,2025-03-02,BR029,TLR-3859,C501641,cash withdrawal,402.92,CAD
CA00024864,2025-03-08,BR036,TLR-3950,C502723,cash withdrawal,935.96,CAD
CA00018346,2025-03-12,BR003,TLR-9449,C503946,cash withdrawal,2708.08,CAD
CA00021862,2025-03-18,BR021,TLR-7666,C500270,cash deposit,757.16,CAD
CA00022165,2025-03-24,BR024,TLR-9936,C503432,cash deposit,500.88,CAD
CA00018433,2025-03-28,BR003,TLR-9718,C502790,cash deposit,1455.79,CAD
CA00022771,2025-03-26,BR026,TLR-1462,C503820,cash withdrawal,-1031.73,CAD
CA00022051,2025-03-21,BR023,TLR-6144,C500215,cash withdrawal,1822.91,CAD
CA00018161,2025-03-23,BR002,TLR-7404,C500711,cash deposit,1571.85,CAD
CA00020321,2025-03-16,BR014,TLR-8682,C500568,cash deposit,2313.24,CAD
CA00023391,2025-03-20,BR030,TLR-6260,C503116,cash deposit,883.94,CAD
CA00022635,2025-03-25,BR025,TLR-6237,C501502,cash withdrawal,-437.91,CAD
CA00023706,2025-03-23,BR031,TLR-4660,C502748,cash deposit,3048.64,CAD
CA00024418,2025-03-12,BR035,TLR-7452,C502350,cash withdrawal,2244.98,CAD
CA00023565,2025-03-18,BR030,TLR-8583,C502947,cash withdrawal,4096.34,CAD
CA00026250,2025-03-02,BR040,TLR-6308,C501389,cash withdrawal,1737.12,CAD
CA00017766,2025-03-16,BR001,TLR-7058,C500753,cash deposit,844.67,CAD
CA00021963,2025-03-31,BR022,TLR-2655,C500142,cash deposit,1401.25,CAD
CA00023096,2025-03-06,BR027,TLR-1155,C500189,cash withdrawal,9365.68,CAD
CA00026368,2025-03-25,BR040,TLR-1514,C501408,cash deposit,432.4,CAD
CA00026511,2025-03-13,BR040,TLR-7980,C501768,cash withdrawal,240.06,CAD
CA00020250,2025-03-01,BR013,TLR-1086,C501578,cash withdrawal,451.88,CAD
CA00023305,2025-03-28,BR029,TLR-8329,C503836,cash deposit,4589.33,CAD
CA00017965,2025-03-09,BR001,TLR-7259,C503048,cash deposit,320.9,CAD
CA00019781,2025-03-01,BR010,TLR-6402,C502330,cash withdrawal,454.7,CAD
CA00024047,2025-03-26,BR032,TLR-6547,C500218,cash withdrawal,241.26,CAD
CA00026001,2025-03-15,BR040,TLR-1876,C503425,cash withdrawal,207.18,CAD
CA00018621,2025-03-29,BR004,TLR-4276,C502048,cash withdrawal,1029.19,CAD
CA00020670,2025-03-17,BR015,TLR-5979,C501979,cash deposit,2513.36,CAD
CA00021475,2025-03-08,BR019,TLR-7694,C500267,cash withdrawal,350.7,CAD
CA00025723,2025-03-29,BR040,TLR-5366,C500218,cash deposit,667.28,CAD
CA00020637,2025-03-25,BR015,TLR-3668,C503557,cash withdrawal,1719.38,CAD
CA00019665,2025-03-16,BR009,TLR-3819,C502229,cash deposit,361.42,CAD
CA00022562,2025-03-20,BR025,TLR-5703,C502006,cash deposit,2470.99,CAD
CA00020548,2025-03-27,BR015,TLR-7329,C500406,cash withdrawal,1332.63,CAD
CA00022526,2025-03-17,BR025,TLR-9434,C502845,cash withdrawal,-761.65,CAD
CA00024225,2025-03-25,BR033,TLR-3049,C502571,cash deposit,769.94,CAD
CA00019670,2025-03-21,BR009,TLR-3146,C500246,cash withdrawal,927.98,CAD
CA00023033,2025-03-13,BR027,TLR-8577,C503642,cash deposit,672.25,CAD
CA00020663,2025-03-12,BR015,TLR-7995,C502431,cash withdrawal,4157.89,CAD
CA00018836,2025-03-27,BR006,TLR-8714,C503476,cash withdrawal,536.24,CAD
CA00018957,2025-03-13,BR006,TLR-1641,C503667,cash withdrawal,3767.09,CAD
CA00024898,2025-03-11,BR036,TLR-8216,C501987,cash deposit,1758.08,CAD
CA00021546,2025-03-16,BR019,TLR-9914,C502755,cash deposit,1286.06,CAD
CA00018199,2025-03-11,BR002,TLR-7318,C500695,cash withdrawal,-1923.48,CAD
CA00018038,2025-03-03,BR002,TLR-4256,C503815,cash deposit,2034.65,CAD
CA00020604,2025-03-27,BR015,TLR-3109,C503460,cash withdrawal,802.31,CAD
CA00018689,2025-03-26,BR004,TLR-2871,C502313,cash withdrawal,3820.24,CAD
CA00019897,2025-03-23,BR010,TLR-4109,C500420,cash deposit,2298.19,CAD
CA00026479,2025-03-15,BR040,TLR-4294,C500112,cash withdrawal,515.22,CAD
CA00021097,2025-03-31,BR017,TLR-3388,C502726,cash withdrawal,767.08,CAD
CA00023124,2025-03-10,BR028,TLR-8373,C502903,cash withdrawal,523.67,CAD
CA00019163,2025-03-09,BR007,TLR-9496,C500071,cash withdrawal,658.09,CAD
CA00018784,2025-03-13,BR005,TLR-4568,C503722,cash deposit,690.55,CAD
CA00022690,2025-03-25,BR026,TLR-9719,C503539,cash deposit,2546.35,CAD
CA00024212,2025-03-09,BR033,TLR-1652,C500265,cash withdrawal,355.41,CAD
CA00025731,2025-03-11,BR040,TLR-6023,C502747,cash withdrawal,493.6,CAD
CA00021307,2025-03-31,BR018,TLR-7051,C503001,cash withdrawal,876.5,CAD
CA00024865,2025-03-20,BR036,TLR-2171,C501088,cash deposit,426.56,CAD
CA00018616,2025-03-25,BR004,TLR-4607,C503013,cash deposit,1646.59,CAD
CA00026397,2025-03-19,BR040,TLR-4520,C501245,cash withdrawal,328.49,CAD
CA00020126,2025-03-24,BR012,TLR-3709,C503233,cash deposit,537.26,CAD
CA00024914,2025-03-26,BR036,TLR-1202,C502681,cash withdrawal,1714.6,CAD
CA00025904,2025-03-15,BR040,TLR-2148,C501165,cash deposit,616.12,CAD
CA00020897,2025-03-30,BR016,TLR-1432,C503676,cash withdrawal,400.36,CAD
CA00024598,2025-03-08,BR035,TLR-7200,C502467,cash deposit,1528.92,CAD
CA00018141,2025-03-16,BR002,TLR-7929,C503849,cash deposit,979.24,CAD
CA00022684,2025-03-09,BR026,TLR-4348,C502003,cash withdrawal,-1617.27,CAD
CA00022397,2025-03-23,BR024,TLR-2475,C501294,cash withdrawal,415.55,CAD
CA00024068,2025-03-21,BR033,TLR-2628,C501988,cash withdrawal,799.23,CAD
CA00018870,2025-03-30,BR006,TLR-6798,C501334,cash deposit,1525.85,CAD
CA00022143,2025-03-14,BR023,TLR-5297,C502147,cash withdrawal,1404.95,CAD
CA00026092,2025-03-14,BR040,TLR-6703,C500657,cash withdrawal,2536.84,CAD
CA00020539,2025-03-25,BR015,TLR-4211,C500356,cash deposit,849.47,CAD
CA00018879,2025-03-27,BR006,TLR-2364,C501349,cash deposit,2000.86,CAD
CA00023056,2025-03-01,BR027,TLR-2829,C501063,cash deposit,514.66,CAD
CA00021349,2025-03-27,BR019,TLR-4930,C502826,cash deposit,2092.02,CAD
CA00025706,2025-03-28,BR040,TLR-3440,C501092,cash withdrawal,531.62,CAD
CA00022342,2025-03-05,BR024,TLR-6332,C501052,cash withdrawal,1176.81,CAD
CA00018444,2025-03-02,BR003,TLR-7389,C503255,cash withdrawal,1239.36,CAD
CA00018867,2025-03-26,BR006,TLR-5273,C503647,cash withdrawal,1507.37,CAD
CA00020177,2025-03-27,BR012,TLR-3547,C500041,cash deposit,753.92,CAD
CA00026289,2025-03-19,BR040,TLR-6125,C501186,cash withdrawal,898.39,CAD
CA00024842,2025-03-24,BR036,TLR-4108,C502729,cash withdrawal,737.54,CAD
CA00026455,2025-03-27,BR040,TLR-3771,C501784,cash withdrawal,310.51,CAD
CA00019966,2025-03-28,BR012,TLR-7437,C501938,cash deposit,3489.1,CAD
CA00020202,2025-03-14,BR013,TLR-7703,C503355,cash withdrawal,1959.04,CAD
CA00021600,2025-03-05,BR020,TLR-3849,C500620,cash withdrawal,316.38,USD
CA00026146,2025-03-06,BR040,TLR-8197,C500162,cash withdrawal,563.3,CAD
CA00020416,2025-03-18,BR014,TLR-5245,C503819,cash withdrawal,807.73,CAD
CA00018257,2025-03-19,BR003,TLR-5000,C501970,cash withdrawal,1929.19,CAD
CA00022269,2025-03-20,BR024,TLR-8196,C502621,cash withdrawal,2120.53,CAD
CA00023549,2025-03-20,BR030,TLR-2883,C502585,cash deposit,2347.83,CAD
CA00021340,2025-03-19,BR019,TLR-2886,C501283,cash withdrawal,1894.6,CAD
CA00025249,2025-03-05,BR038,TLR-6745,C502030,cash withdrawal,960.68,CAD
CA00020341,2025-03-03,BR014,TLR-3756,C503100,cash withdrawal,143.73,CAD
CA00025660,2025-03-16,BR039,TLR-9953,C503360,cash withdrawal,729.36,CAD
CA00025089,2025-03-30,BR037,TLR-7980,C503963,cash deposit,729.03,CAD
CA00019666,2025-03-01,BR009,TLR-3134,C503427,cash withdrawal,1644.01,CAD
CA00018195,2025-03-30,BR002,TLR-2919,C503275,cash withdrawal,-1143.31,CAD
CA00018197,2025-03-20,BR002,TLR-1006,C502372,cash deposit,857.16,CAD
CA00023269,2025-03-03,BR029,TLR-6743,C501220,cash withdrawal,2427.73,CAD
CA00021530,2025-03-11,BR019,TLR-1146,C502160,cash withdrawal,820.12,CAD
CA00020217,2025-03-18,BR013,TLR-9981,C503916,cash deposit,178.68,CAD
CA00024924,2025-03-21,BR036,TLR-6614,C503919,cash withdrawal,850.57,CAD
CA00018725,2025-03-14,BR005,TLR-7512,C500307,cash deposit,1041.14,CAD
CA00023483,2025-03-01,BR030,TLR-1148,C500688,cash withdrawal,3126.12,CAD
CA00018776,2025-03-03,BR005,TLR-6036,C503709,cash withdrawal,1340.69,CAD
CA00020102,2025-03-15,BR012,TLR-7392,C502861,cash deposit,1351.12,CAD
CA00025312,2025-03-15,BR038,TLR-4713,C501825,cash withdrawal,656.78,CAD
CA00018564,2025-03-30,BR004,TLR-2637,C500721,cash withdrawal,691.31,CAD
CA00022022,2025-03-31,BR022,TLR-2299,C503296,cash deposit,1130.22,CAD
CA00024483,2025-03-14,BR035,TLR-3110,C501084,cash deposit,2293.75,CAD
CA00019447,2025-03-27,BR008,TLR-5504,C503906,cash withdrawal,876.49,CAD
CA00017904,2025-03-12,BR001,TLR-1449,C502312,cash withdrawal,739.32,CAD
CA00018235,2025-03-27,BR002,TLR-8753,C503358,cash withdrawal,-384.84,CAD
CA00020420,2025-03-12,BR014,TLR-7693,C503431,cash deposit,962.0,CAD
CA00026447,2025-03-21,BR040,TLR-7383,C502423,cash withdrawal,1297.06,CAD
CA00020032,2025-03-27,BR012,TLR-9268,C500545,cash withdrawal,880.76,CAD
CA00018373,2025-03-08,BR003,TLR-5164,C501080,cash withdrawal,508.79,CAD
CA00022042,2025-03-10,BR023,TLR-6161,C500242,cash deposit,1565.66,CAD
CA00022475,2025-03-07,BR025,TLR-7433,C500699,cash withdrawal,-403.71,CAD
CA00019296,2025-03-19,BR008,TLR-8657,C501783,cash deposit,776.33,CAD
CA00024166,2025-03-21,BR033,TLR-1281,C501271,cash withdrawal,2595.46,CAD
CA00026436,2025-03-27,BR040,TLR-2751,C502588,cash withdrawal,705.67,CAD
CA00019372,2025-03-06,BR008,TLR-5479,C502409,cash deposit,492.42,CAD
