TransactionID,Date,BranchCode,TellerID,CustomerID,TransactionType,Amount,Currency
CA00036248,2025-05-18,BR004,TLR-3365,C502347,cash withdrawal,975.53,CAD
CA00038528,2025-05-04,BR016,TLR-2612,C503024,cash withdrawal,1330.33,CAD
CA00043231,2025-05-17,BR039,TLR-6729,C500551,cash deposit,2474.98,CAD
CA00044203,2025-05-09,BR040,TLR-1279,C500548,cash deposit,821.24,CAD
CA00037344,2025-05-12,BR009,TLR-3032,C502291,cash withdrawal,1023.98,CAD
CA00036893,2025-05-19,BR007,TLR-5265,C502583,cash withdrawal,440.83,CAD
CA00043764,2025-05-31,BR040,TLR-6728,C501217,cash deposit,1263.39,CAD
CA00041432,2025-05-21,BR030,TLR-9689,C500771,cash deposit,1854.59,CAD
CA00039617,2025-05-21,BR020,TLR-1146,C501602,cash withdrawal,730.95,USD
CA00043440,2025-05-13,BR040,TLR-9932,C502871,cash deposit,1726.91,CAD
CA00040782,2025-05-30,BR027,TLR-9548,C502229,cash deposit,256.74,CAD
CA00036069,2025-05-17,BR003,TLR-1364,C502264,cash withdrawal,1410.48,CAD
CA00043988,2025-05-23,BR040,TLR-5954,C500666,cash deposit,776.53,CAD
CA00037231,2025-05-12,BR008,TLR-9779,C501120,cash deposit,355.37,CAD
CA00039099,2025-05-25,BR019,TLR-4212,C503364,cash deposit,5070.62,CAD
CA00039421,2025-05-23,BR019,TLR-7642,C500582,cash deposit,545.3,CAD
CA00038442,2025-05-03,BR015,TLR-1806,C503435,cash deposit,992.7,CAD
CA00042872,2025-05-22,BR037,TLR-2417,C500459,cash withdrawal,1560.29,CAD
CA00037004,2025-05-20,BR007,TLR-3602,C500826,cash withdrawal,732.28,CAD
CA00038674,2025-05-10,BR016,TLR-3228,C500425,cash withdrawal,734.2,CAD
CA00037864,2025-05-21,BR012,TLR-5575,C503507,cash withdrawal,390.98,CAD
CA00038766,2025-05-25,BR017,TLR-2286,C502734,cash deposit,4125.63,CAD
CA00039930,2025-05-06,BR023,TLR-5739,C502362,cash deposit,688.66,CAD
CA00041201,2025-05-25,BR029,TLR-7363,C501351,cash deposit,1051.68,CAD
CA00041723,2025-05-10,BR031,TLR-5925,C501458,cash withdrawal,799.89,CAD
CA00035536,2025-05-05,BR001,TLR-5567,C500026,cash deposit,271.03,CAD
CA00040318,2025-05-06,BR025,TLR-3386,C500282,cash withdrawal,-684.06,CAD
CA00040082,2025-05-07,BR024,TLR-5964,C500490,cash deposit,323.2,CAD
CA00039186,2025-05-14,BR019,TLR-3390,C502348,cash deposit,746.96,CAD
CA00041356,2025-05-27,BR030,TLR-1154,C503153,cash withdrawal,1045.01,CAD
CA00043990,2025-05-21,BR040,TLR-8375,C503579,cash deposit,1017.76,CAD
CA00038417,2025-05-04,BR015,TLR-6859,C500088,cash deposit,420.77,CAD
CA00040058,2025-05-22,BR024,TLR-3352,C503501,cash deposit,1622.73,CAD
CA00039960,2025-05-18,BR023,TLR-2216,C501174,cash deposit,1286.9,CAD
CA00043868,2025-05-07,BR040,TLR-4848,C502679,cash withdrawal,434.49,CAD
CA00036348,2025-05-17,BR004,TLR-6520,C501241,cash withdrawal,1369.53,CAD
CA00042054,2025-05-27,BR034,TLR-6443,C502481,cash deposit,1301.54,CAD
CA00038403,2025-05-09,BR015,TLR-6058,C503429,cash withdrawal,373.33,CAD
CA00040206,2025-05-30,BR024,TLR-9988,C502462,cash deposit,784.5,CAD
CA00038180,2025-05-16,BR014,TLR-4942,C500866,cash deposit,852.64,CAD
CA00036437,2025-05-21,BR004,TLR-3826,C500224,cash deposit,567.25,CAD
CA00036161,2025-05-23,BR003,TLR-6472,C502191,cash withdrawal,337.5,CAD
CA00038643,2025-05-12,BR016,TLR-4172,C501070,cash deposit,864.98,CAD
CA00043329,2025-05-30,BR039,TLR-4412,C502533,cash withdrawal,4519.65,CAD
CA00036465,2025-05-21,BR004,TLR-3017,C503393,cash deposit,551.29,CAD
CA00043286,2025-05-11,BR039,TLR-5935,C500780,cash deposit,593.24,CAD
CA00043555,2025-05-15,BR040,TLR-8673,C501415,cash deposit,2294.76,CAD
CA00037239,2025-05-18,BR008,TLR-8750,C503992,cash withdrawal,440.32,CAD
CA00036634,2025-05-30,BR006,TLR-6302,C500412,cash withdrawal,3295.33,CAD
CA00039715,2025-05-12,BR021,TLR-4157,C500676,cash deposit,1226.05,CAD
CA00036859,2025-05-08,BR007,TLR-1583,C502770,cash withdrawal,4339.72,CAD
CA00035420,2025-05-11,BR001,TLR-3609,C501177,cash withdrawal,3584.68,CAD
CA00040964,2025-05-08,BR028,TLR-6134,C500662,cash withdrawal,808.36,CAD
CA00041795,2025-05-15,BR032,TLR-4657,C500103,cash deposit,250.59,CAD
CA00040256,2025-05-08,BR024,TLR-7621,C500156,cash deposit,1132.77,CAD
CA00037548,2025-05-23,BR010,TLR-8285,C500097,cash deposit,1041.65,CAD
CA00043728,2025-05-09,BR040,TLR-4898,C501901,cash withdrawal,371.95,CAD
CA00043320,2025-05-01,BR039,TLR-1330,C502262,cash withdrawal,377.89,CAD
CA00043131,2025-05-31,BR038,TLR-1013,C503285,cash withdrawal,1514.45,CAD
CA00040064,2025-05-29,BR024,TLR-2178,C502046,cash deposit,1610.28,CAD
CA00043471,2025-05-12,BR040,TLR-5263,C503833,cash withdrawal,713.87,CAD
CA00042051,2025-05-30,BR034,TLR-4867,C503475,cash withdrawal,512.21,CAD
CA00036345,2025-05-11,BR004,TLR-9072,C503547,cash withdrawal,1711.24,CAD
CA00042289,2025-05-02,BR035,TLR-6835,C500886,cash withdrawal,1337.99,CAD
CA00043188,2025-05-17,BR038,TLR-2952,C501378,cash deposit,645.98,CAD
CA00039992,2025-05-15,BR023,TLR-8935,C501532,cash deposit,810.83,CAD
CA00039879,2025-05-02,BR023,TLR-4021,C503004,cash withdrawal,663.9,CAD
CA00035895,2025-05-17,BR002,TLR-8540,C501301,cash withdrawal,-1245.19,CAD
CA00041252,2025-05-19,BR030,TLR-8056,C500191,cash withdrawal,885.32,CAD
CA00040668,2025-05-23,BR026,TLR-5902,C502139,cash deposit,450.08,CAD
CA00043052,2025-05-13,BR038,TLR-3664,C503133,cash withdrawal,1434.54,CAD
CA00036892,2025-05-10,BR007,TLR-6464,C500843,cash deposit,1315.09,CAD
CA00041109,2025-05-06,BR029,TLR-6912,C502290,cash withdrawal,262.04,CAD
CA00041595,2025-05-10,BR031,TLR-1753,C502114,cash withdrawal,441.2,CAD
CA00041501,2025-05-20,BR031,TLR-2567,C500391,cash deposit,1608.28,CAD
CA00039373,2025-05-18,BR019,TLR-2277,C501989,cash withdrawal,1648.42,CAD
CA00038548,2025-05-02,BR016,TLR-5848,C501864,cash deposit,1355.44,CAD
CA00036085,2025-05-06,BR003,TLR-6351,C500360,cash withdrawal,239.21,CAD
CA00039545,2025-05-25,BR020,TLR-3759,C501244,cash withdrawal,483.46,USD
CA00039720,2025-05-15,BR021,TLR-8043,C501212,cash withdrawal,844.14,CAD
CA00036351,2025-05-04,BR004,TLR-7239,C502587,cash deposit,1881.8,CAD
CA00043404,2025-05-19,BR039,TLR-3724,C502533,cash withdrawal,579.42,CAD
CA00041332,2025-05-25,BR030,TLR-5505,C501760,cash withdrawal,835.34,CAD
CA00040636,2025-05-03,BR026,TLR-8085,C503375,cash withdrawal,-1122.57,CAD
CA00043138,2025-05-20,BR038,TLR-5688,C500843,cash deposit,647.13,CAD
CA00037119,2025-05-27,BR008,TLR-1140,C502707,cash withdrawal,1566.88,CAD
CA00040382,2025-05-09,BR025,TLR-8660,C503156,cash deposit,762.27,CAD
CA00038928,2025-05-20,BR017,TLR-6234,C503370,cash deposit,849.19,CAD
CA00043913,2025-05-20,BR040,TLR-5999,C502490,cash deposit,1071.67,CAD
CA00041609,2025-05-13,BR031,TLR-9337,C501105,cash deposit,2475.96,CAD
CA00042108,2025-05-17,BR034,TLR-5121,C500868,cash deposit,1689.42,CAD
CA00043410,2025-05-22,BR039,TLR-3217,C500782,cash withdrawal,2465.57,CAD
CA00044065,2025-05-05,BR040,TLR-4243,C502999,cash deposit,2321.74,CAD
CA00037954,2025-05-06,BR013,TLR-1087,C502930,cash withdrawal,1245.94,CAD
CA00038483,2025-05-14,BR015,TLR-7688,C501105,cash deposit,1030.31,CAD
CA00041443,2025-05-17,BR030,TLR-9652,C500127,cash deposit,2073.09,CAD
CA00035434,2025-05-13,BR001,TLR-2139,C500701,cash deposit,815.78,CAD
CA00036490,2025-05-29,BR005,TLR-5202,C503025,cash withdrawal,787.15,CAD
CA00038767,2025-05-19,BR017,TLR-3935,C500447,cash deposit,164.6,CAD
CA00041082,2025-05-07,BR029,TLR-4106,C503614,cash withdrawal,424.75,CAD
CA00040469,2025-05-04,BR025,TLR-1763,C502951,cash deposit,496.12,CAD
CA00039393,2025-05-30,BR019,TLR-7632,C501819,cash withdrawal,455.05,CAD
CA00040288,2025-05-05,BR025,TLR-8581,C503198,cash withdrawal,-676.58,CAD
CA00043074,2025-05-11,BR038,TLR-4303,C503693,cash withdrawal,466.42,CAD
CA00042345,2025-05-13,BR035,TLR-1741,C503638,cash deposit,856.2,CAD
CA00039959,2025-05-05,BR023,TLR-7893,C500402,cash deposit,271.8,CAD
CA00035641,2025-05-26,BR001,TLR-4278,C500878,cash deposit,592.89,CAD
CA00036712,2025-05-28,BR006,TLR-8360,C503718,cash withdrawal,421.44,CAD
CA00042866,2025-05-28,BR037,TLR-1175,C500439,cash withdrawal,113.83,CAD
CA00038039,2025-05-03,BR014,TLR-7689,C500457,cash deposit,1286.89,CAD
CA00037724,2025-05-19,BR012,TLR-4169,C501176,cash deposit,585.25,CAD
CA00038799,2025-05-05,BR017,TLR-1731,C502795,cash withdrawal,2124.4,CAD
CA00037142,2025-05-25,BR008,TLR-2875,C500668,cash deposit,1321.34,CAD
CA00041510,2025-05-09,BR031,TLR-9076,C502024,cash deposit,596.24,CAD
CA00039357,2025-05-03,BR019,TLR-2901,C502823,cash deposit,1455.43,CAD
CA00037753,2025-05-09,BR012,TLR-6254,C500860,cash withdrawal,454.85,CAD
CA00039460,2025-05-15,BR020,TLR-1793,C502977,cash withdrawal,1317.36,USD
CA00038129,2025-05-20,BR014,TLR-6114,C502089,cash deposit,1999.23,CAD
CA00042565,2025-05-08,BR036,TLR-2953,C503561,cash withdrawal,274.44,CAD
CA00040316,2025-05-01,BR025,TLR-9951,C503503,cash withdrawal,-314.78,CAD
CA00042437,2025-05-29,BR036,TLR-9382,C502350,cash deposit,445.27,CAD
CA00041550,2025-05-23,BR031,TLR-2065,C503628,cash withdrawal,391.43,CAD
CA00043983,2025-05-11,BR040,TLR-2799,C502270,cash withdrawal,2010.44,CAD
CA00041093,2025-05-09,BR029,TLR-9278,C502143,cash withdrawal,573.88,CAD
CA00038431,2025-05-23,BR015,TLR-1598,C500999,cash withdrawal,688.02,CAD
CA00038319,2025-05-10,BR015,TLR-3351,C503744,cash withdrawal,2110.92,CAD
CA00037226,2025-05-22,BR008,TLR-3419,C502679,cash deposit,313.51,CAD
CA00042213,2025-05-27,BR035,TLR-9834,C500022,cash withdrawal,411.31,CAD
CA00039728,2025-05-22,BR021,TLR-3675,C500143,cash withdrawal,502.72,CAD
CA00043722,2025-05-17,BR040,TLR-5717,C500669,cash deposit,5289.49,CAD
CA00043068,2025-05-08,BR038,TLR-1577,C502345,cash deposit,1566.24,CAD
CA00039457,2025-05-01,BR020,TLR-4562,C503831,cash withdrawal,646.44,USD
CA00040473,2025-05-03,BR025,TLR-6737,C501651,cash withdrawal,-1619.61,CAD
CA00041421,2025-05-23,BR030,TLR-2948,C503809,cash deposit,1807.24,CAD
CA00040589,2025-05-14,BR026,TLR-7710,C500248,cash withdrawal,-1730.87,CAD
CA00038721,2025-05-13,BR017,TLR-9711,C503153,cash deposit,1018.39,CAD
CA00043271,2025-05-31,BR039,TLR-6740,C503054,cash withdrawal,920.14,CAD
CA00041004,2025-05-12,BR028,TLR-5570,C502541,cash deposit,1154.26,CAD
CA00035738,2025-05-26,BR001,TLR-5591,C503625,cash deposit,1986.68,CAD
CA00041403,2025-05-19,BR030,TLR-5006,C503411,cash withdrawal,1605.54,CAD
CA00038135,2025-05-31,BR014,TLR-1026,C500006,cash deposit,943.16,CAD
CA00038676,2025-05-03,BR016,TLR-1518,C502273,cash deposit,1514.69,CAD
CA00035547,2025-05-12,BR001,TLR-2914,C503431,cash withdrawal,966.3,CAD
CA00044214,2025-05-25,BR040,TLR-3187,C500730,cash deposit,1096.58,CAD
CA00041014,2025-05-07,BR028,TLR-2525,C503107,cash withdrawal,535.44,CAD
CA00042326,2025-05-05,BR035,TLR-5493,C500425,cash deposit,682.47,CAD
CA00041127,2025-05-10,BR029,TLR-2233,C501040,cash deposit,3474.62,CAD
CA00042880,2025-05-09,BR037,TLR-3278,C502098,cash deposit,478.46,CAD
CA00040118,2025-05-11,BR024,TLR-9224,C500197,cash withdrawal,525.84,CAD
CA00040848,2025-05-08,BR027,TLR-2147,C502567,cash withdrawal,791.64,CAD
CA00043033,2025-05-19,BR038,TLR-3436,C501339,cash deposit,3017.17,CAD
CA00043003,2025-05-01,BR038,TLR-4532,C501387,cash withdrawal,1259.81,CAD
CA00041737,2025-05-17,BR031,TLR-9275,C503107,cash withdrawal,2286.05,CAD
CA00040736,2025-05-03,BR027,TLR-4741,C500848,cash deposit,550.69,CAD
CA00038013,2025-05-14,BR014,TLR-2976,C503763,cash deposit,827.99,CAD
CA00040198,2025-05-05,BR024,TLR-7572,C503921,cash deposit,1208.41,CAD
CA00041867,2025-05-30,BR032,TLR-6970,C502132,cash deposit,547.85,CAD
CA00039242,2025-05-08,BR019,TLR-6183,C501424,cash deposit,899.25,CAD
CA00037703,2025-05-02,BR012,TLR-4924,C500053,cash deposit,556.26,CAD
CA00039312,2025-05-15,BR019,TLR-1962,C502473,cash withdrawal,497.22,CAD
CA00041039,2025-05-26,BR028,TLR-5755,C502332,cash deposit,1032.01,CAD
CA00036915,2025-05-27,BR007,TLR-4662,C502657,cash deposit,1569.32,CAD
CA00037161,2025-05-26,BR008,TLR-7020,C501447,cash deposit,414.37,CAD
CA00043133,2025-05-26,BR038,TLR-8267,C503044,cash deposit,1467.48,CAD
CA00043027,2025-05-01,BR038,TLR-8826,C503586,cash withdrawal,916.06,CAD
CA00038592,2025-05-07,BR016,TLR-5098,C500192,cash withdrawal,622.71,CAD
CA00043536,2025-05-11,BR040,TLR-1266,C503212,cash deposit,306.42,CAD
CA00042881,2025-05-08,BR037,TLR-5264,C500866,cash deposit,1127.55,CAD
CA00037780,2025-05-07,BR012,TLR-2751,C503454,cash deposit,1651.88,CAD
CA00036702,2025-05-24,BR006,TLR-9902,C500230,cash withdrawal,319.26,CAD
CA00036997,2025-05-04,BR007,TLR-3008,C503635,cash withdrawal,2440.26,CAD
CA00042494,2025-05-15,BR036,TLR-3809,C500096,cash withdrawal,1041.57,CAD
CA00035764,2025-05-25,BR002,TLR-4021,C502194,cash deposit,1020.78,CAD
CA00039811,2025-05-28,BR021,TLR-7822,C502381,cash deposit,337.44,CAD
CA00035969,2025-05-13,BR003,TLR-7198,C500492,cash deposit,590.51,CAD
CA00042796,2025-05-22,BR037,TLR-3957,C502910,cash withdrawal,810.68,CAD
CA00036180,2025-05-31,BR003,TLR-8763,C502765,cash withdrawal,2585.67,CAD
CA00039650,2025-05-04,BR021,TLR-4801,C500190,cash deposit,1761.17,CAD
CA00036738,2025-05-04,BR006,TLR-4604,C503405,cash withdrawal,432.41,CAD
CA00038654,2025-05-01,BR016,TLR-9506,C501570,cash withdrawal,737.38,CAD
CA00038977,2025-05-09,BR018,TLR-1296,C500854,cash deposit,1058.55,CAD
CA00035452,2025-05-10,BR001,TLR-6565,C502704,cash deposit,838.74,CAD
CA00039280,2025-05-11,BR019,TLR-7042,C503437,cash deposit,580.84,CAD
CA00037698,2025-05-25,BR012,TLR-4071,C503813,cash deposit,667.29,CAD
CA00043996,2025-05-06,BR040,TLR-1661,C502516,cash deposit,697.57,CAD
CA00038878,2025-05-12,BR017,TLR-1208,C502980,cash withdrawal,1542.62,CAD
CA00040754,2025-05-24,BR027,TLR-9817,C500827,cash deposit,751.51,CAD
CA00043824,2025-05-09,BR040,TLR-5753,C500161,cash withdrawal,661.31,CAD
CA00044238,2025-05-06,BR040,TLR-6182,C503581,cash withdrawal,659.58,CAD
CA00039947,2025-05-13,BR023,TLR-8886,C500208,cash deposit,877.59,CAD
CA00039682,2025-05-11,BR021,TLR-1507,C502222,cash deposit,1059.99,CAD
CA00041553,2025-05-06,BR031,TLR-3456,C502302,cash withdrawal,798.23,CAD
CA00040237,2025-05-08,BR024,TLR-3034,C501565,cash withdrawal,1503.24,CAD
CA00043556,2025-05-15,BR040,TLR-5332,C503552,cash deposit,2209.26,CAD
CA00043929,2025-05-02,BR040,TLR-3584,C500547,cash withdrawal,1098.38,CAD
CA00044098,2025-05-12,BR040,TLR-3727,C503451,cash withdrawal,334.5,CAD
CA00041158,2025-05-11,BR029,TLR-7217,C500661,cash withdrawal,1468.53,CAD
CA00040328,2025-05-31,BR025,TLR-5189,C500421,cash deposit,872.8,CAD
CA00038918,2025-05-15,BR017,TLR-8446,C501440,cash deposit,2514.32,CAD
CA00039763,2025-05-17,BR021,TLR-3305,C501166,cash withdrawal,802.52,CAD
CA00041303,2025-05-09,BR030,TLR-7527,C500983,cash withdrawal,1694.25,CAD
CA00041523,2025-05-26,BR031,TLR-4145,C503930,cash withdrawal,788.62,CAD
CA00038708,2025-05-13,BR017,TLR-3218,C501640,cash withdrawal,308.84,CAD
CA00039313,2025-05-17,BR019,TLR-9486,C502204,cash withdrawal,584.57,CAD
CA00037245,2025-05-10,BR008,TLR-9331,C501774,cash withdrawal,824.56,CAD
CA00042610,2025-05-26,BR036,TLR-3782,C503836,cash deposit,2473.01,CAD
CA00035484,2025-05-03,BR001,TLR-5443,C502824,cash withdrawal,882.79,CAD
CA00036320,2025-05-26,BR004,TLR-7223,C501871,cash withdrawal,916.22,CAD
CA00039696,2025-05-18,BR021,TLR-1507,C502440,cash withdrawal,2242.02,CAD
CA00041192,2025-05-29,BR029,TLR-7349,C501911,cash withdrawal,2814.7,CAD
CA00042504,2025-05-29,BR036,TLR-6881,C501760,cash deposit,2695.43,CAD
CA00037337,2025-05-15,BR009,TLR-2312,C500982,cash deposit,1433.74,CAD
CA00040772,2025-05-19,BR027,TLR-6265,C503371,cash deposit,1608.25,CAD
CA00041058,2025-05-26,BR029,TLR-2915,C502649,cash withdrawal,880.81,CAD
CA00037787,2025-05-09,BR012,TLR-1767,C503423,cash withdrawal,833.62,CAD
CA00037514,2025-05-26,BR010,TLR-5131,C500378,cash withdrawal,2186.57,CAD
CA00040227,2025-05-19,BR024,TLR-5687,C502314,cash withdrawal,1500.93,CAD
CA00042113,2025-05-23,BR034,TLR-6052,C503570,cash deposit,597.35,CAD
CA00035624,2025-05-12,BR001,TLR-9690,C503346,cash withdrawal,345.66,CAD
CA00040876,2025-05-26,BR027,TLR-9704,C501663,cash withdrawal,567.78,CAD
CA00035829,2025-05-05,BR002,TLR-9647,C503959,cash withdrawal,-868.51,CAD
CA00042586,2025-05-22,BR036,TLR-7625,C500955,cash withdrawal,1328.26,CAD
CA00035513,2025-05-23,BR001,TLR-3766,C501796,cash withdrawal,307.91,CAD
CA00039917,2025-05-25,BR023,TLR-9981,C500381,cash deposit,353.3,CAD
CA00041270,2025-05-28,BR030,TLR-3296,C500323,cash deposit,2111.87,CAD
CA00040492,2025-05-01,BR026,TLR-7216,C503259,cash deposit,3960.96,CAD
CA00037855,2025-05-02,BR012,TLR-7482,C502835,cash deposit,776.87,CAD
CA00037017,2025-05-27,BR007,TLR-7110,C501173,cash deposit,345.52,CAD
CA00039019,2025-05-30,BR018,TLR-7848,C502319,cash withdrawal,798.27,CAD
CA00039933,2025-05-12,BR023,TLR-3837,C503190,cash withdrawal,741.14,CAD
CA00038481,2025-05-05,BR015,TLR-3762,C502394,cash deposit,2534.7,CAD
CA00038062,2025-05-13,BR014,TLR-3078,C501409,cash deposit,1249.39,CAD
CA00042668,2025-05-16,BR036,TLR-7453,C502112,cash deposit,4002.25,CAD
CA00041069,2025-05-02,BR029,TLR-2406,C503670,cash withdrawal,602.24,CAD
CA00041091,2025-05-11,BR029,TLR-2342,C501869,cash deposit,1686.56,CAD
CA00039644,2025-05-07,BR021,TLR-9573,C500948,cash withdrawal,2883.5,CAD
CA00035470,2025-05-06,BR001,TLR-9683,C501381,cash deposit,127.32,CAD
CA00040324,2025-05-19,BR025,TLR-4258,C503250,cash deposit,489.34,CAD
CA00039693,2025-05-05,BR021,TLR-6192,C501018,cash deposit,1055.33,CAD
CA00039077,2025-05-19,BR018,TLR-4264,C502702,cash deposit,1757.0,CAD
CA00043979,2025-05-01,BR040,TLR-6633,C501468,cash deposit,1612.44,CAD
CA00043756,2025-05-19,BR040,TLR-9480,C501480,cash withdrawal,1489.96,CAD
CA00043661,2025-05-08,BR040,TLR-2344,C502566,cash withdrawal,619.34,CAD
CA00036036,2025-05-20,BR003,TLR-1663,C503945,cash deposit,1001.41,CAD
CA00040995,2025-05-08,BR028,TLR-6864,C502415,cash deposit,1116.61,CAD
CA00037442,2025-05-20,BR010,TLR-3648,C503158,cash withdrawal,668.81,CAD
CA00037280,2025-05-26,BR008,TLR-7267,C501764,cash deposit,502.73,CAD
CA00042839,2025-05-08,BR037,TLR-4529,C501019,cash withdrawal,678.42,CAD
CA00042123,2025-05-29,BR034,TLR-3461,C502824,cash deposit,1224.19,CAD
CA00035757,2025-05-06,BR002,TLR-4528,C500790,cash deposit,5434.71,CAD
CA00037310,2025-05-21,BR008,TLR-1886,C502106,cash deposit,3294.33,CAD
CA00039995,2025-05-02,BR024,TLR-1054,C502921,cash deposit,1759.55,CAD
CA00037380,2025-05-01,BR009,TLR-5679,C500259,cash deposit,1676.7,CAD
CA00042896,2025-05-09,BR037,TLR-9315,C502193,cash withdrawal,959.35,CAD
CA00040612,2025-05-30,BR026,TLR-1002,C503759,cash withdrawal,-1130.36,CAD
CA00036939,2025-05-11,BR007,TLR-8362,C503418,cash withdrawal,3245.33,CAD
CA00038126,2025-05-18,BR014,TLR-9240,C502418,cash deposit,588.57,CAD
CA00038656,2025-05-14,BR016,TLR-4497,C502989,cash deposit,1195.9,CAD
CA00039061,2025-05-20,BR018,TLR-5557,C500944,cash withdrawal,585.76,CAD
CA00037065,2025-05-21,BR008,TLR-5783,C501579,cash withdrawal,745.82,CAD
CA00038281,2025-05-07,BR015,TLR-2274,C503169,cash withdrawal,1963.06,CAD
CA00036068,2025-05-12,BR003,TLR-8438,C500602,cash deposit,815.65,CAD
CA00043946,2025-05-25,BR040,TLR-5526,C503765,cash deposit,1045.98,CAD
CA00038136,2025-05-18,BR014,TLR-8014,C502576,cash deposit,466.89,CAD
CA00038151,2025-05-28,BR014,TLR-2668,C501470,cash withdrawal,1060.14,CAD
CA00040257,2025-05-18,BR024,TLR-1790,C502847,cash withdrawal,1735.85,CAD
CA00039530,2025-05-09,BR020,TLR-1038,C501393,cash withdrawal,850.59,USD
CA00041925,2025-05-12,BR033,TLR-6865,C502160,cash deposit,1231.32,CAD
CA00042313,2025-05-03,BR035,TLR-7053,C501497,cash withdrawal,819.99,CAD
CA00043617,2025-05-24,BR040,TLR-5911,C503658,cash deposit,407.69,CAD
CA00035627,2025-05-14,BR001,TLR-1245,C503082,cash withdrawal,1116.81,CAD
CA00035511,2025-05-11,BR001,TLR-9537,C503389,cash withdrawal,464.55,CAD
CA00037982,2025-05-18,BR013,TLR-5802,C502276,cash deposit,407.31,CAD
CA00035682,2025-05-29,BR001,TLR-8840,C503421,cash deposit,256.24,CAD
CA00043608,2025-05-25,BR040,TLR-4745,C501142,cash withdrawal,546.8,CAD
CA00040504,2025-05-08,BR026,TLR-1069,C503891,cash deposit,519.39,CAD
CA00037709,2025-05-17,BR012,TLR-8950,C503230,cash deposit,929.31,CAD
CA00040887,2025-05-25,BR027,TLR-2427,C501201,cash deposit,1775.2,CAD
CA00036504,2025-05-26,BR005,TLR-5172,C501610,cash withdrawal,460.55,CAD
CA00036834,2025-05-25,BR007,TLR-6777,C503099,cash withdrawal,734.03,CAD
CA00038191,2025-05-22,BR014,TLR-6546,C502304,cash withdrawal,1408.79,CAD
CA00040146,2025-05-25,BR024,TLR-7355,C503518,cash deposit,2045.88,CAD
CA00040003,2025-05-14,BR024,TLR-5109,C500139,cash deposit,2263.46,CAD
CA00041787,2025-05-30,BR032,TLR-2697,C502043,cash deposit,921.16,CAD
CA00038509,2025-05-12,BR015,TLR-6802,C500653,cash deposit,1147.97,CAD
CA00037031,2025-05-11,BR007,TLR-1665,C502752,cash deposit,1097.92,CAD
CA00040359,2025-05-19,BR025,TLR-5880,C501864,cash withdrawal,-787.96,CAD
CA00037707,2025-05-04,BR012,TLR-7702,C502091,cash withdrawal,1043.56,CAD
CA00042312,2025-05-02,BR035,TLR-9492,C502508,cash withdrawal,348.6,CAD
CA00036301,2025-05-29,BR004,TLR-5331,C503182,cash deposit,1517.56,CAD
CA00044218,2025-05-18,BR040,TLR-1564,C503285,cash deposit,2067.8,CAD
CA00040939,2025-05-21,BR028,TLR-3981,C502300,cash deposit,1409.66,CAD
CA00037668,2025-05-14,BR011,TLR-4105,C503975,cash withdrawal,999.86,CAD
CA00043605,2025-05-12,BR040,TLR-2841,C500911,cash withdrawal,1278.78,CAD
CA00044122,2025-05-30,BR040,TLR-1958,C500266,cash withdrawal,429.62,CAD
CA00037916,2025-05-19,BR013,TLR-2977,C503614,cash withdrawal,690.98,CAD
CA00039854,2025-05-18,BR022,TLR-6473,C503207,cash deposit,215.19,CAD
CA00036989,2025-05-28,BR007,TLR-8242,C500085,cash withdrawal,489.53,CAD
CA00036791,2025-05-22,BR006,TLR-2530,C500088,cash deposit,919.4,CAD
CA00040268,2025-05-31,BR024,TLR-8670,C501003,cash deposit,2108.21,CAD
CA00041887,2025-05-16,BR033,TLR-9599,C502666,cash deposit,1438.34,CAD
CA00038179,2025-05-02,BR014,TLR-4942,C502826,cash deposit,1070.36,CAD
CA00039149,2025-05-19,BR019,TLR-7464,C502406,cash deposit,5555.53,CAD
CA00041794,2025-05-15,BR032,TLR-5554,C501798,cash deposit,1023.65,CAD
CA00035872,2025-05-04,BR002,TLR-7962,C502301,cash withdrawal,-1187.62,CAD
CA00042260,2025-05-13,BR035,TLR-2047,C503626,cash deposit,802.76,CAD
CA00035920,2025-05-23,BR002,TLR-4420,C501536,cash withdrawal,-853.31,CAD
CA00038601,2025-05-19,BR016,TLR-5046,C502256,cash deposit,815.11,CAD
CA00035576,2025-05-28,BR001,TLR-5554,C500807,cash withdrawal,902.77,CAD
CA00043023,2025-05-30,BR038,TLR-9739,C502910,cash deposit,1750.52,CAD
CA00039125,2025-05-06,BR019,TLR-3174,C502570,cash withdrawal,1815.65,CAD
CA00035709,2025-05-01,BR001,TLR-1634,C503471,cash withdrawal,380.5,CAD
CA00040270,2025-05-22,BR025,TLR-9460,C503796,cash withdrawal,-640.77,CAD
CA00039326,2025-05-15,BR019,TLR-7903,C500655,cash deposit,1183.67,CAD
CA00041816,2025-05-29,BR032,TLR-4999,C502441,cash withdrawal,469.91,CAD
CA00041124,2025-05-31,BR029,TLR-3709,C500918,cash deposit,543.41,CAD
CA00038025,2025-05-30,BR014,TLR-1216,C501940,cash withdrawal,860.25,CAD
CA00039159,2025-05-04,BR019,TLR-3929,C502364,cash withdrawal,1278.46,CAD
CA00041490,2025-05-12,BR030,TLR-6816,C500644,cash deposit,764.49,CAD
CA00039112,2025-05-08,BR019,TLR-5027,C503947,cash withdrawal,967.39,CAD
CA00039748,2025-05-25,BR021,TLR-5275,C503259,cash deposit,3866.74,CAD
