TransactionID,Date,BranchCode,TellerID,CustomerID,TransactionType,Amount,Currency
CA00049605,2025-06-17,BR027,TLR-2188,C502621,cash deposit,1158.72,CAD
CA00050769,2025-06-05,BR033,TLR-2285,C503488,cash withdrawal,4038.36,CAD
CA00049589,2025-06-29,BR027,TLR-2935,C501792,cash withdrawal,956.55,CAD
CA00053070,2025-06-02,BR040,TLR-1640,C500291,cash withdrawal,1964.21,CAD
CA00050954,2025-06-18,BR034,TLR-1864,C500797,cash withdrawal,44246,CAD
CA00045108,2025-06-07,BR004,TLR-9415,C503511,cash deposit,955.62,CAD
CA00049269,2025-06-25,BR025,TLR-2734,C502464,cash withdrawal,-1276.2,CAD
CA00044980,2025-06-26,BR003,TLR-2716,C502923,cash deposit,988.49,CAD
CA00050186,2025-06-08,BR030,TLR-8157,C503708,cash deposit,2314.11,CAD
CA00052478,2025-06-28,BR040,TLR-6690,C500813,cash deposit,1281.59,CAD
CA00048347,2025-06-25,BR020,TLR-6913,C501467,cash withdrawal,1146.34,USD
CA00048532,2025-06-15,BR021,TLR-7111,C503874,cash withdrawal,923.29,CAD
CA00051310,2025-06-16,BR036,TLR-6561,C503790,cash withdrawal,1301.49,CAD
CA00051323,2025-06-04,BR036,TLR-6507,C501988,cash withdrawal,1358.06,CAD
CA00047905,2025-06-01,BR018,TLR-5533,C502746,cash deposit,870.14,CAD
CA00052380,2025-06-21,BR040,TLR-6679,C501647,cash withdrawal,1436.28,CAD
CA00045201,2025-06-27,BR004,TLR-8022,C501229,cash withdrawal,1339.75,CAD
CA00049799,2025-06-22,BR028,TLR-5646,C503430,cash deposit,1566.82,CAD
CA00047582,2025-06-11,BR016,TLR-1439,C503462,cash deposit,1704.4,CAD
CA00052251,2025-06-15,BR039,TLR-8635,C500960,cash deposit,106729,CAD
CA00051945,2025-06-29,BR038,TLR-4485,C500313,cash deposit,674.16,CAD
CA00048284,2025-06-20,BR020,TLR-8618,C500328,cash withdrawal,325.69,USD
CA00044778,2025-06-27,BR002,TLR-3325,C503742,cash deposit,960.3,CAD
CA00046708,2025-06-16,BR012,TLR-7894,C500978,cash withdrawal,1504.15,CAD
CA00044613,2025-06-14,BR002,TLR-9574,C502372,cash deposit,47549,CAD
CA00050891,2025-06-28,BR034,TLR-5753,C500876,cash deposit,2842.12,CAD
CA00049704,2025-06-13,BR027,TLR-4672,C502861,cash withdrawal,1736.7,CAD
CA00051344,2025-06-20,BR036,TLR-8048,C503629,cash withdrawal,486.79,CAD
CA00047970,2025-06-30,BR019,TLR-1205,C502537,cash deposit,394.98,CAD
CA00045165,2025-06-22,BR004,TLR-7118,C502772,cash deposit,387.51,CAD
CA00045398,2025-06-16,BR006,TLR-8583,C501933,cash deposit,734.48,CAD
CA00049813,2025-06-15,BR028,TLR-4290,C500537,cash deposit,3047.98,CAD
CA00051767,2025-06-11,BR037,TLR-8615,C501745,cash withdrawal,1266.43,CAD
CA00051777,2025-06-17,BR037,TLR-9364,C500804,cash withdrawal,691.26,CAD
CA00045979,2025-06-30,BR008,TLR-2564,C500623,cash deposit,1496.45,CAD
CA00048649,2025-06-20,BR022,TLR-4207,C500166,cash deposit,851.05,CAD
CA00046762,2025-06-28,BR012,TLR-3299,C502342,cash deposit,948.4,CAD
CA00048357,2025-06-16,BR020,TLR-6918,C501125,cash withdrawal,1270.5,USD
CA00047295,2025-06-14,BR015,TLR-2304,C501204,cash withdrawal,322.61,CAD
CA00046366,2025-06-29,BR010,TLR-4580,C502366,cash deposit,2169.15,CAD
CA00046233,2025-06-30,BR009,TLR-7531,C501493,cash withdrawal,710.85,CAD
CA00051898,2025-06-23,BR038,TLR-7169,C500825,cash deposit,2145.23,CAD
CA00047706,2025-06-10,BR017,TLR-3678,C503296,cash withdrawal,942.15,CAD
CA00051936,2025-06-02,BR038,TLR-9432,C501698,cash deposit,2065.94,CAD
CA00052461,2025-06-10,BR040,TLR-8341,C501036,cash withdrawal,2664.95,CAD
CA00046466,2025-06-30,BR010,TLR-6351,C500547,cash deposit,943.82,CAD
CA00046476,2025-06-15,BR010,TLR-7403,C501221,cash withdrawal,95513,CAD
CA00052754,2025-06-21,BR040,TLR-1879,C502837,cash withdrawal,645.83,CAD
CA00049810,2025-06-07,BR028,TLR-4885,C503359,cash withdrawal,782.96,CAD
CA00046923,2025-06-27,BR014,TLR-2843,C501234,cash withdrawal,1924.18,CAD
CA00051151,2025-06-07,BR035,TLR-8130,C503478,cash deposit,2086.71,CAD
CA00050705,2025-06-01,BR033,TLR-5505,C502795,cash withdrawal,101039,CAD
CA00048569,2025-06-28,BR021,TLR-9080,C502240,cash deposit,2905.6,CAD
CA00050909,2025-06-21,BR034,TLR-5232,C502835,cash deposit,79704,CAD
CA00049942,2025-06-29,BR029,TLR-5607,C500978,cash withdrawal,870.87,CAD
CA00047932,2025-06-28,BR018,TLR-4922,C503372,cash withdrawal,502.89,CAD
CA00051166,2025-06-25,BR035,TLR-9141,C503141,cash deposit,1004.29,CAD
CA00044598,2025-06-30,BR002,TLR-3525,C501944,cash withdrawal,-137669,CAD
CA00052005,2025-06-03,BR038,TLR-9409,C501145,cash withdrawal,1094.48,CAD
CA00047056,2025-06-16,BR014,TLR-3055,C501673,cash withdrawal,1561.85,CAD
CA00044441,2025-06-25,BR001,TLR-1217,C502573,cash deposit,864.01,CAD
CA00049066,2025-06-17,BR024,TLR-8270,C503661,cash withdrawal,558.23,CAD
CA00049591,2025-06-15,BR027,TLR-2996,C500674,cash deposit,899.8,CAD
CA00050034,2025-06-24,BR030,TLR-4534,C500799,cash deposit,1011.99,CAD
CA00047351,2025-06-27,BR015,TLR-1674,C500587,cash deposit,278.85,CAD
CA00046746,2025-06-18,BR012,TLR-5321,C501748,cash deposit,100869,CAD
CA00047091,2025-06-22,BR014,TLR-1028,C501288,cash deposit,112143,CAD
CA00045678,2025-06-06,BR007,TLR-6150,C500685,cash withdrawal,1455.66,CAD
CA00048905,2025-06-30,BR024,TLR-6033,C503166,cash deposit,620.72,CAD
CA00049901,2025-06-11,BR029,TLR-7815,C503442,cash deposit,68769,CAD
CA00049095,2025-06-14,BR025,TLR-1604,C500263,cash deposit,775.68,CAD
CA00045490,2025-06-03,BR006,TLR-3377,C501304,cash deposit,1783.66,CAD
CA00045518,2025-06-07,BR006,TLR-6311,C501370,cash deposit,464.39,CAD
CA00046684,2025-06-25,BR012,TLR-3534,C500617,cash withdrawal,1374.19,CAD
CA00045392,2025-06-27,BR006,TLR-9208,C503696,cash withdrawal,2432.91,CAD
CA00048322,2025-06-11,BR020,TLR-5608,C500077,cash deposit,309.05,USD
CA00047836,2025-06-10,BR017,TLR-5156,C501585,cash deposit,3175.94,CAD
CA00050250,2025-06-20,BR030,TLR-8878,C502432,cash withdrawal,1204.3,CAD
CA00045225,2025-06-04,BR004,TLR-9960,C500487,cash deposit,1033.86,CAD
CA00052538,2025-06-30,BR040,TLR-1780,C503529,cash withdrawal,2169.63,CAD
CA00047036,2025-06-11,BR014,TLR-1144,C501200,cash deposit,2095.57,CAD
CA00048833,2025-06-12,BR024,TLR-7822,C502470,cash withdrawal,715.34,CAD
CA00051224,2025-06-01,BR035,TLR-9897,C502608,cash deposit,2296.62,CAD
CA00049865,2025-06-24,BR028,TLR-7559,C501560,cash withdrawal,762.08,CAD
CA00050773,2025-06-19,BR033,TLR-8149,C503685,cash withdrawal,227.41,CAD
CA00051342,2025-06-23,BR036,TLR-6601,C500943,cash withdrawal,161983,CAD
CA00049045,2025-06-28,BR024,TLR-8480,C500521,cash withdrawal,86883,CAD
CA00045886,2025-06-11,BR008,TLR-8668,C500532,cash withdrawal,547.61,CAD
CA00047468,2025-06-13,BR016,TLR-3434,C502977,cash withdrawal,34780,CAD
CA00050596,2025-06-16,BR032,TLR-2577,C503050,cash deposit,951.91,CAD
CA00044828,2025-06-29,BR003,TLR-7692,C501863,cash deposit,1520.84,CAD
CA00048768,2025-06-04,BR023,TLR-8758,C500047,cash deposit,757.75,CAD
CA00053069,2025-06-13,BR040,TLR-7901,C501448,cash withdrawal,1303.26,CAD
CA00044784,2025-06-17,BR002,TLR-9272,C503979,cash withdrawal,-1141.04,CAD
CA00049954,2025-06-10,BR029,TLR-1760,C500188,cash deposit,2485.34,CAD
CA00049722,2025-06-23,BR027,TLR-4465,C500388,cash withdrawal,952.45,CAD
CA00050597,2025-06-18,BR032,TLR-5875,C500497,cash deposit,882.84,CAD
CA00051521,2025-06-30,BR036,TLR-7491,C503516,cash deposit,748.48,CAD
CA00053254,2025-06-06,BR040,TLR-8207,C503050,cash withdrawal,1942.25,CAD
CA00051427,2025-06-04,BR036,TLR-7701,C500989,cash withdrawal,884.44,CAD
CA00048662,2025-06-27,BR022,TLR-1380,C503488,cash withdrawal,699.07,CAD
CA00047648,2025-06-11,BR017,TLR-4060,C500789,cash withdrawal,367.01,CAD
CA00051249,2025-06-02,BR035,TLR-7671,C500299,cash withdrawal,519.21,CAD
CA00047373,2025-06-26,BR015,TLR-6986,C502930,cash deposit,905.72,CAD
CA00049970,2025-06-17,BR029,TLR-8084,C502989,cash deposit,311039,CAD
CA00053228,2025-06-22,BR040,TLR-3447,C503154,cash withdrawal,2680.78,CAD
CA00052661,2025-06-02,BR040,TLR-9800,C503070,cash withdrawal,2240.28,CAD
CA00052347,2025-06-03,BR040,TLR-6905,C500733,cash withdrawal,38989,CAD
CA00047748,2025-06-25,BR017,TLR-2954,C501794,cash withdrawal,310.37,CAD
CA00044550,2025-06-05,BR001,TLR-5730,C500985,cash deposit,39963,CAD
CA00045768,2025-06-29,BR007,TLR-3155,C501524,cash deposit,60441,CAD
CA00049084,2025-06-03,BR024,TLR-2581,C503359,cash deposit,707.19,CAD
CA00046607,2025-06-08,BR012,TLR-2480,C502701,cash deposit,1839.58,CAD
CA00050306,2025-06-26,BR030,TLR-8076,C500070,cash withdrawal,285.1,CAD
CA00051695,2025-06-17,BR037,TLR-7860,C501064,cash withdrawal,431.32,CAD
CA00052702,2025-06-06,BR040,TLR-8994,C501827,cash deposit,981.93,CAD
CA00050878,2025-06-26,BR034,TLR-7702,C500537,cash withdrawal,715.51,CAD
CA00046956,2025-06-27,BR014,TLR-6274,C503004,cash deposit,2476.16,CAD
CA00051835,2025-06-06,BR037,TLR-8624,C500220,cash withdrawal,964.18,CAD
CA00045496,2025-06-10,BR006,TLR-1299,C502401,cash deposit,570.14,CAD
CA00044855,2025-06-17,BR003,TLR-7760,C503874,cash deposit,684.47,CAD
CA00044568,2025-06-02,BR002,TLR-3469,C503125,cash deposit,898.57,CAD
CA00052962,2025-06-11,BR040,TLR-7217,C501409,cash withdrawal,144821,CAD
CA00044666,2025-06-02,BR002,TLR-8874,C503809,cash withdrawal,-759.84,CAD
CA00045712,2025-06-23,BR007,TLR-7716,C501829,cash withdrawal,830.67,CAD
CA00046879,2025-06-02,BR013,TLR-6088,C500502,cash withdrawal,1774.17,CAD
CA00050319,2025-06-29,BR030,TLR-7451,C502811,cash deposit,57160,CAD
CA00045205,2025-06-01,BR004,TLR-9802,C502761,cash deposit,833.29,CAD
CA00053272,2025-06-08,BR040,TLR-2899,C500483,cash deposit,1163.72,CAD
CA00045690,2025-06-24,BR007,TLR-3057,C503856,cash deposit,2158.73,CAD
CA00049884,2025-06-27,BR028,TLR-8853,C500494,cash deposit,3617.27,CAD
CA00048936,2025-06-17,BR024,TLR-2240,C502676,cash withdrawal,902.92,CAD
CA00044316,2025-06-19,BR001,TLR-2756,C503676,cash withdrawal,788.14,CAD
CA00050032,2025-06-12,BR030,TLR-8648,C500658,cash withdrawal,1824.62,CAD
CA00046426,2025-06-24,BR010,TLR-7867,C502953,cash deposit,890.74,CAD
CA00052827,2025-06-23,BR040,TLR-9492,C501315,cash deposit,794.48,CAD
CA00047953,2025-06-28,BR018,TLR-8159,C501958,cash withdrawal,1345.91,CAD
CA00045595,2025-06-09,BR006,TLR-7664,C500031,cash deposit,776.54,CAD
CA00047575,2025-06-16,BR016,TLR-4833,C501397,cash deposit,3438.49,CAD
CA00053269,2025-06-25,BR040,TLR-9563,C503917,cash deposit,74.95,CAD
CA00046767,2025-06-04,BR012,TLR-9725,C501795,cash deposit,1495.41,CAD
CA00052580,2025-06-13,BR040,TLR-3136,C501376,cash deposit,504.21,CAD
CA00047778,2025-06-23,BR017,TLR-9340,C500080,cash deposit,1271.64,CAD
CA00048483,2025-06-29,BR021,TLR-9235,C502228,cash deposit,1073.44,CAD
CA00051023,2025-06-11,BR035,TLR-6404,C502542,cash withdrawal,647.19,CAD
CA00050179,2025-06-02,BR030,TLR-4640,C501079,cash withdrawal,1743.79,CAD
CA00045808,2025-06-29,BR007,TLR-1766,C502136,cash deposit,1065.82,CAD
CA00052448,2025-06-20,BR040,TLR-8702,C502192,cash withdrawal,812.23,CAD
CA00051126,2025-06-14,BR035,TLR-3002,C503135,cash deposit,277.19,CAD
CA00052822,2025-06-10,BR040,TLR-2782,C503539,cash deposit,2006.02,CAD
CA00046297,2025-06-14,BR009,TLR-2264,C503051,cash deposit,1063.37,CAD
CA00044459,2025-06-28,BR001,TLR-5003,C503390,cash deposit,1481.77,CAD
CA00050974,2025-06-30,BR034,TLR-8166,C501077,cash withdrawal,586.1,CAD
CA00051735,2025-06-14,BR037,TLR-5767,C503226,cash withdrawal,315.88,CAD
CA00045300,2025-06-16,BR005,TLR-1516,C503367,cash deposit,1395.29,CAD
CA00045251,2025-06-03,BR004,TLR-7948,C500545,cash deposit,1225.43,CAD
CA00044788,2025-06-30,BR003,TLR-2867,C500025,cash withdrawal,759.88,CAD
CA00050083,2025-06-20,BR030,TLR-8861,C500328,cash withdrawal,2775.69,CAD
CA00044604,2025-06-05,BR002,TLR-6824,C501347,cash withdrawal,-668.09,CAD
CA00052249,2025-06-29,BR039,TLR-2764,C503230,cash deposit,314.84,CAD
CA00049466,2025-06-28,BR026,TLR-4234,C503502,cash withdrawal,-3672.94,CAD
CA00044865,2025-06-20,BR003,TLR-8083,C501537,cash deposit,1530.21,CAD
CA00048712,2025-06-19,BR023,TLR-7774,C501056,cash withdrawal,518.94,CAD
CA00051543,2025-06-09,BR036,TLR-4639,C503374,cash withdrawal,1556.04,CAD
CA00045458,2025-06-06,BR006,TLR-1699,C503535,cash deposit,202999,CAD
CA00046970,2025-06-14,BR014,TLR-4797,C500254,cash withdrawal,3372.18,CAD
CA00046997,2025-06-29,BR014,TLR-6010,C500784,cash withdrawal,1075.9,CAD
CA00045790,2025-06-06,BR007,TLR-9578,C500639,cash deposit,3608.24,CAD
CA00047421,2025-06-13,BR016,TLR-6924,C500852,cash deposit,598.69,CAD
CA00045415,2025-06-22,BR006,TLR-5990,C500036,cash deposit,1295.74,CAD
CA00050476,2025-06-08,BR031,TLR-5939,C502123,cash withdrawal,1011.83,CAD
CA00045734,2025-06-29,BR007,TLR-5280,C503048,cash deposit,1241.08,CAD
CA00046462,2025-06-04,BR010,TLR-5707,C502292,cash withdrawal,697.72,CAD
CA00053085,2025-06-17,BR040,TLR-4156,C500496,cash withdrawal,2314.21,CAD
CA00044342,2025-06-20,BR001,TLR-7825,C500271,cash deposit,540.97,CAD
CA00045856,2025-06-06,BR008,TLR-3796,C500617,cash withdrawal,1041.77,CAD
CA00050979,2025-06-03,BR034,TLR-8072,C503935,cash deposit,2089.24,CAD
CA00050309,2025-06-14,BR030,TLR-2540,C501287,cash deposit,2856.59,CAD
CA00046075,2025-06-13,BR008,TLR-7511,C503146,cash deposit,827.66,CAD
CA00049263,2025-06-15,BR025,TLR-8660,C503390,cash deposit,1093.98,CAD
CA00050416,2025-06-11,BR031,TLR-9004,C500626,cash deposit,515.38,CAD
CA00051969,2025-06-07,BR038,TLR-5077,C501778,cash withdrawal,608.33,CAD
CA00051168,2025-06-22,BR035,TLR-3896,C501111,cash deposit,1795.33,CAD
CA00051890,2025-06-18,BR038,TLR-8778,C503969,cash deposit,430.17,CAD
CA00047798,2025-06-18,BR017,TLR-3726,C500143,cash withdrawal,2489.49,CAD
CA00048715,2025-06-30,BR023,TLR-3253,C501744,cash withdrawal,233841,CAD
CA00051220,2025-06-15,BR035,TLR-8018,C502520,cash deposit,496.1,CAD
CA00048622,2025-06-17,BR022,TLR-4080,C501172,cash withdrawal,1033.78,CAD
CA00051927,2025-06-21,BR038,TLR-8753,C500870,cash withdrawal,710.98,CAD
CA00046393,2025-06-01,BR010,TLR-7847,C501086,cash withdrawal,3457.63,CAD
CA00049734,2025-06-22,BR027,TLR-2911,C503955,cash withdrawal,663.9,CAD
CA00050944,2025-06-28,BR034,TLR-9521,C500595,cash withdrawal,648.42,CAD
CA00048990,2025-06-04,BR024,TLR-6377,C502184,cash withdrawal,525.65,CAD
CA00049172,2025-06-12,BR025,TLR-4286,C502213,cash withdrawal,-687.7,CAD
CA00046378,2025-06-06,BR010,TLR-6934,C502243,cash deposit,232089,CAD
CA00047410,2025-06-26,BR015,TLR-9737,C500500,cash withdrawal,100500,CAD
CA00044475,2025-06-05,BR001,TLR-9816,C500477,cash withdrawal,264261,CAD
CA00045151,2025-06-02,BR004,TLR-5765,C503126,cash withdrawal,572.6,CAD
CA00047142,2025-06-08,BR015,TLR-4182,C502308,cash withdrawal,2437.32,CAD
CA00049763,2025-06-05,BR028,TLR-7961,C502656,cash deposit,2525.03,CAD
CA00046973,2025-06-29,BR014,TLR-4026,C503110,cash withdrawal,96496,CAD
CA00049007,2025-06-09,BR024,TLR-6772,C502326,cash withdrawal,127209,CAD
CA00044445,2025-06-27,BR001,TLR-6552,C502184,cash deposit,5285.07,CAD
CA00045043,2025-06-10,BR004,TLR-1763,C501339,cash withdrawal,585.22,CAD
CA00046998,2025-06-03,BR014,TLR-8649,C501131,cash withdrawal,92603,CAD
CA00052197,2025-06-08,BR039,TLR-9867,C503679,cash deposit,113684,CAD
CA00050164,2025-06-15,BR030,TLR-4358,C500920,cash withdrawal,219.74,CAD
CA00047143,2025-06-20,BR015,TLR-8649,C502486,cash withdrawal,1032.54,CAD
CA00050636,2025-06-13,BR032,TLR-3574,C503188,cash deposit,760.09,CAD
CA00052313,2025-06-26,BR040,TLR-4908,C500325,cash deposit,1504.09,CAD
CA00045045,2025-06-19,BR004,TLR-9353,C500733,cash withdrawal,687.68,CAD
CA00049317,2025-06-10,BR026,TLR-2128,C502030,cash deposit,925.2,CAD
CA00052858,2025-06-17,BR040,TLR-4996,C503430,cash deposit,2138.54,CAD
CA00053105,2025-06-20,BR040,TLR-6707,C500636,cash deposit,1731.33,CAD
CA00049583,2025-06-16,BR027,TLR-8627,C501092,cash deposit,2690.5,CAD
CA00048471,2025-06-11,BR021,TLR-1967,C503843,cash deposit,125884,CAD
CA00047758,2025-06-20,BR017,TLR-4865,C501432,cash withdrawal,671.84,CAD
CA00050473,2025-06-11,BR031,TLR-9723,C503453,cash withdrawal,96094,CAD
CA00049788,2025-06-29,BR028,TLR-1019,C501774,cash deposit,94447,CAD
CA00051686,2025-06-27,BR037,TLR-2272,C502357,cash deposit,1312.7,CAD
CA00052879,2025-06-13,BR040,TLR-4213,C500693,cash deposit,846.23,CAD
CA00045013,2025-06-06,BR004,TLR-3173,C503328,cash deposit,55885,CAD
CA00045937,2025-06-19,BR008,TLR-2775,C500870,cash deposit,1554.22,CAD
CA00050262,2025-06-25,BR030,TLR-8651,C501935,cash withdrawal,56783,CAD
CA00048421,2025-06-26,BR020,TLR-7903,C503501,cash deposit,2639.41,USD
CA00048978,2025-06-03,BR024,TLR-2675,C503702,cash withdrawal,542.69,CAD
CA00047396,2025-06-10,BR015,TLR-3922,C503287,cash withdrawal,732.37,CAD
CA00051010,2025-06-22,BR034,TLR-1018,C503437,cash deposit,2444.37,CAD
CA00052017,2025-06-19,BR038,TLR-5850,C502092,cash deposit,654.45,CAD
CA00044468,2025-06-04,BR001,TLR-2990,C503581,cash deposit,1351.49,CAD
CA00044318,2025-06-03,BR001,TLR-6135,C503568,cash withdrawal,1006.42,CAD
CA00049034,2025-06-13,BR024,TLR-5809,C503819,cash withdrawal,649.0,CAD
CA00049720,2025-06-25,BR027,TLR-3487,C503579,cash deposit,925.31,CAD
CA00050775,2025-06-12,BR033,TLR-8528,C502298,cash deposit,4283.76,CAD
CA00050702,2025-06-25,BR033,TLR-9309,C503269,cash deposit,1553.31,CAD
CA00049209,2025-06-16,BR025,TLR-6125,C502292,cash deposit,562.61,CAD
CA00051741,2025-06-09,BR037,TLR-5437,C501367,cash deposit,4692.14,CAD
CA00047736,2025-06-21,BR017,TLR-2475,C503180,cash deposit,340.43,CAD
CA00051358,2025-06-22,BR036,TLR-2265,C502924,cash withdrawal,946.38,CAD
CA00048740,2025-06-29,BR023,TLR-9330,C503621,cash withdrawal,820.72,CAD
CA00044377,2025-06-20,BR001,TLR-2732,C503997,cash deposit,1327.99,CAD
CA00045359,2025-06-15,BR006,TLR-1027,C503655,cash deposit,521.85,CAD
CA00052115,2025-06-01,BR039,TLR-7449,C500126,cash deposit,2397.31,CAD
CA00052785,2025-06-23,BR040,TLR-9951,C500979,cash withdrawal,72841,CAD
CA00052839,2025-06-05,BR040,TLR-8448,C503098,cash withdrawal,1383.53,CAD
CA00049895,2025-06-29,BR029,TLR-5693,C501228,cash deposit,1239.11,CAD
CA00046790,2025-06-26,BR012,TLR-2674,C500185,cash deposit,1242.44,CAD
CA00046011,2025-06-28,BR008,TLR-4612,C501244,cash withdrawal,97996,CAD
CA00052967,2025-06-15,BR040,TLR-8720,C502984,cash withdrawal,85949,CAD
CA00051967,2025-06-28,BR038,TLR-8453,C502680,cash deposit,962.18,CAD
CA00051423,2025-06-04,BR036,TLR-2503,C503880,cash withdrawal,1060.61,CAD
CA00052278,2025-06-08,BR039,TLR-5197,C503818,cash deposit,3221.65,CAD
CA00044491,2025-06-15,BR001,TLR-3499,C503952,cash withdrawal,790.9,CAD
CA00049019,2025-06-01,BR024,TLR-5364,C501675,cash deposit,1368.29,CAD
CA00048409,2025-06-12,BR020,TLR-3852,C502764,cash deposit,60074,USD
CA00049536,2025-06-28,BR026,TLR-4270,C503491,cash deposit,374.86,CAD
CA00047595,2025-06-30,BR016,TLR-4658,C500260,cash deposit,2506.85,CAD
CA00044307,2025-06-21,BR001,TLR-7681,C501307,cash deposit,42058,CAD
CA00052747,2025-06-29,BR040,TLR-5813,C501931,cash withdrawal,38231,CAD
CA00048808,2025-06-23,BR024,TLR-2329,C500438,cash deposit,953.85,CAD
CA00049354,2025-06-11,BR026,TLR-2469,C503346,cash withdrawal,-1145.2,CAD
CA00046680,2025-06-05,BR012,TLR-6896,C501704,cash deposit,773.61,CAD
CA00048109,2025-06-21,BR019,TLR-3196,C503632,cash withdrawal,2527.85,CAD
CA00045927,2025-06-09,BR008,TLR-6908,C502538,cash withdrawal,2200.48,CAD
CA00049926,2025-06-01,BR029,TLR-6139,C501301,cash withdrawal,933.78,CAD
CA00044333,2025-06-05,BR001,TLR-2022,C500797,cash withdrawal,4925.02,CAD
CA00044798,2025-06-23,BR003,TLR-1914,C501417,cash withdrawal,88622,CAD
CA00046446,2025-06-05,BR010,TLR-7154,C500383,cash withdrawal,124052,CAD
CA00048972,2025-06-20,BR024,TLR-3737,C501827,cash withdrawal,2204.73,CAD
CA00050889,2025-06-25,BR034,TLR-8724,C502774,cash deposit,49726,CAD
CA00047771,2025-06-16,BR017,TLR-9649,C500826,cash deposit,953.8,CAD
CA00045367,2025-06-02,BR006,TLR-8936,C501724,cash deposit,227.97,CAD
CA00044836,2025-06-25,BR003,TLR-7600,C501212,cash withdrawal,129399,CAD
CA00051187,2025-06-28,BR035,TLR-9938,C501078,cash deposit,1377.52,CAD
CA00047010,2025-06-22,BR014,TLR-3456,C502844,cash deposit,184.92,CAD
CA00052044,2025-06-09,BR038,TLR-5845,C503691,cash deposit,382.0,CAD
CA00045372,2025-06-12,BR006,TLR-5076,C502108,cash deposit,2645.64,CAD
CA00049689,2025-06-15,BR027,TLR-8235,C501172,cash deposit,3085.95,CAD
CA00051390,2025-06-05,BR036,TLR-8098,C503254,cash deposit,1206.08,CAD
CA00045736,2025-06-24,BR007,TLR-3886,C503169,cash withdrawal,676.66,CAD
CA00050576,2025-06-12,BR032,TLR-7901,C502175,cash withdrawal,161.09,CAD
CA00048328,2025-06-27,BR020,TLR-9910,C501240,cash withdrawal,1050.03,USD
CA00049542,2025-06-12,BR026,TLR-6539,C502636,cash deposit,90772,CAD
CA00044972,2025-06-22,BR003,TLR-3078,C500257,cash withdrawal,978.61,CAD
CA00053151,2025-06-02,BR040,TLR-7132,C501784,cash withdrawal,66556,CAD
CA00044504,2025-06-06,BR001,TLR-2032,C500449,cash withdrawal,947.19,CAD
CA00052190,2025-06-11,BR039,TLR-4480,C501634,cash deposit,782.48,CAD
CA00046528,2025-06-16,BR011,TLR-9978,C501973,cash deposit,74181,CAD
CA00048778,2025-06-25,BR023,TLR-3903,C503226,cash withdrawal,690.53,CAD
CA00045763,2025-06-18,BR007,TLR-1536,C502687,cash deposit,479.66,CAD
CA00046867,2025-06-27,BR013,TLR-9145,C500078,cash withdrawal,797.98,CAD
CA00046469,2025-06-05,BR010,TLR-7345,C502030,cash withdrawal,541.46,CAD
CA00045194,2025-06-28,BR004,TLR-1135,C503578,cash deposit,237356,CAD
CA00045322,2025-06-22,BR005,TLR-8117,C501670,cash deposit,566.48,CAD
CA00049460,2025-06-09,BR026,TLR-2153,C503483,cash withdrawal,-867.06,CAD
CA00048928,2025-06-26,BR024,TLR-5771,C502442,cash withdrawal,554.87,CAD
CA00050590,2025-06-25,BR032,TLR-2341,C500848,cash deposit,2527.27,CAD
CA00045507,2025-06-23,BR006,TLR-9202,C501241,cash deposit,1347.46,CAD
CA00045632,2025-06-08,BR007,TLR-7251,C500217,cash withdrawal,285.66,CAD
CA00051641,2025-06-22,BR037,TLR-6974,C502737,cash deposit,78738,CAD
CA00053226,2025-06-23,BR040,TLR-9384,C500480,cash deposit,345.01,CAD
CA00050557,2025-06-13,BR032,TLR-5344,C501592,cash deposit,696.03,CAD
CA00046983,2025-06-07,BR014,TLR-9551,C503635,cash withdrawal,654.39,CAD
CA00050468,2025-06-09,BR031,TLR-7327,C500184,cash withdrawal,1396.25,CAD
CA00051772,2025-06-30,BR037,TLR-5651,C502243,cash deposit,326.8,CAD
CA00052326,2025-06-09,BR040,TLR-3476,C503102,cash withdrawal,833.64,CAD
CA00047628,2025-06-11,BR017,TLR-5673,C500513,cash deposit,612.43,CAD
CA00051654,2025-06-26,BR037,TLR-8867,C503725,cash deposit,937.9,CAD
CA00052581,2025-06-04,BR040,TLR-6645,C501471,cash deposit,599.19,CAD
CA00049104,2025-06-07,BR025,TLR-3324,C503297,cash deposit,1099.05,CAD
CA00047270,2025-06-19,BR015,TLR-4025,C500720,cash deposit,191.12,CAD
CA00046803,2025-06-30,BR012,TLR-1999,C500876,cash withdrawal,361.3,CAD
CA00045990,2025-06-01,BR008,TLR-9843,C500245,cash deposit,55477,CAD
CA00049203,2025-06-18,BR025,TLR-1246,C503001,cash withdrawal,-778.31,CAD
CA00047660,2025-06-20,BR017,TLR-3062,C502626,cash deposit,577.59,CAD
CA00046864,2025-06-18,BR013,TLR-8573,C502500,cash withdrawal,4622.06,CAD
CA00047697,2025-06-15,BR017,TLR-5579,C503184,cash withdrawal,583.38,CAD
CA00052660,2025-06-23,BR040,TLR-2048,C502006,cash deposit,1283.96,CAD
CA00051324,2025-06-02,BR036,TLR-4476,C500653,cash deposit,640.49,CAD
CA00046111,2025-06-06,BR009,TLR-1598,C502529,cash withdrawal,995.33,CAD
CA00044867,2025-06-13,BR003,TLR-1594,C502988,cash withdrawal,476.56,CAD
CA00046996,2025-06-13,BR014,TLR-2426,C502002,cash deposit,1941.04,CAD
CA00050886,2025-06-28,BR034,TLR-6252,C503363,cash withdrawal,171132,CAD
