TransactionID,Date,BranchCode,TellerID,CustomerID,TransactionType,Amount,Currency
CA00002233,2025-01-21,BR012,TLR-3186,C503572,cash deposit,983.16,CAD
CA00003615,2025-01-07,BR019,TLR-6277,C502923,cash deposit,1278.86,CAD
CA00006336,2025-01-12,BR032,TLR-9719,C503161,cash deposit,808.59,CAD
CA00002519,2025-01-22,BR014,TLR-5267,C503588,cash withdrawal,987.54,CAD
CA00001384,2025-01-09,BR007,TLR-5385,C503759,cash deposit,1032.25,CAD
CA00006843,2025-01-15,BR035,TLR-1617,C501587,cash withdrawal,803.95,CAD
CA00007713,2025-01-21,BR038,TLR-2984,C503890,cash withdrawal,2005.8,CAD
CA00006192,2025-01-20,BR031,TLR-3965,C502846,cash withdrawal,2820.77,CAD
CA00007671,2025-01-31,BR038,TLR-5856,C500188,cash withdrawal,2464.42,CAD
CA00001313,2025-01-12,BR006,TLR-3937,C502147,cash withdrawal,578.05,CAD
CA00004904,2025-01-18,BR025,TLR-4649,C501859,cash withdrawal,-1468.06,CAD
CA00003454,2025-01-28,BR017,TLR-8098,C500278,cash deposit,1436.32,CAD
CA00005652,2025-01-31,BR029,TLR-1861,C502679,cash deposit,963.17,CAD
CA00007732,2025-01-18,BR038,TLR-6770,C502680,cash withdrawal,1567.09,CAD
CA00007965,2025-01-10,BR039,TLR-8950,C501522,cash deposit,922.05,CAD
CA00005344,2025-01-18,BR027,TLR-5115,C500655,cash deposit,277.1,CAD
CA00001626,2025-01-11,BR008,TLR-2995,C501941,cash withdrawal,302.72,CAD
CA00002491,2025-01-05,BR013,TLR-3943,C503198,cash deposit,2591.17,CAD
CA00000058,2025-01-20,BR001,TLR-1981,C501424,cash deposit,1360.38,CAD
CA00004137,2025-01-27,BR021,TLR-2459,C502167,cash deposit,528.08,CAD
CA00004884,2025-01-06,BR025,TLR-5299,C503203,cash deposit,2528.33,CAD
CA00005986,2025-01-04,BR030,TLR-2530,C503615,cash deposit,756.27,CAD
CA00001953,2025-01-22,BR010,TLR-4184,C502783,cash withdrawal,2461.92,CAD
CA00007223,2025-01-09,BR036,TLR-1760,C501196,cash withdrawal,1903.65,CAD
CA00000852,2025-01-06,BR004,TLR-5127,C503047,cash deposit,829.02,CAD
CA00008412,2025-01-08,BR040,TLR-5200,C503301,cash deposit,1295.08,CAD
CA00008287,2025-01-04,BR040,TLR-8124,C500929,cash withdrawal,1057.29,CAD
CA00005910,2025-01-31,BR030,TLR-1509,C500933,cash withdrawal,1787.78,CAD
CA00000780,2025-01-04,BR004,TLR-9412,C501829,cash deposit,1666.38,CAD
CA00003096,2025-01-22,BR016,TLR-4191,C503999,cash withdrawal,3970.71,CAD
CA00004382,2025-01-19,BR023,TLR-1462,C503661,cash withdrawal,792.17,CAD
CA00008076,2025-01-09,BR040,TLR-3712,C502303,cash deposit,567.96,CAD
CA00000556,2025-01-27,BR003,TLR-1749,C500663,cash deposit,654.19,CAD
CA00005632,2025-01-19,BR029,TLR-1461,C501170,cash deposit,1275.41,CAD
CA00004934,2025-01-05,BR025,TLR-1025,C503239,cash deposit,492.69,CAD
CA00000076,2025-01-16,BR001,TLR-9601,C500926,cash deposit,786.6,CAD
CA00005193,2025-01-01,BR026,TLR-2174,C503577,cash deposit,1423.82,CAD
CA00001586,2025-01-08,BR008,TLR-2272,C500995,cash withdrawal,1264.69,CAD
CA00003430,2025-01-08,BR017,TLR-9376,C501591,cash withdrawal,562.13,CAD
CA00005669,2025-01-15,BR029,TLR-8785,C502831,cash withdrawal,1522.41,CAD
CA00008134,2025-01-22,BR040,TLR-4840,C503144,cash deposit,2496.03,CAD
CA00006142,2025-01-21,BR031,TLR-9521,C502811,cash withdrawal,711.13,CAD
CA00005385,2025-01-03,BR027,TLR-4237,C501832,cash withdrawal,4181.28,CAD
CA00007039,2025-01-02,BR036,TLR-3897,C503967,cash deposit,613.8,CAD
CA00003884,2025-01-10,BR020,TLR-3151,C502005,cash withdrawal,410.57,USD
CA00002909,2025-01-14,BR015,TLR-5606,C501111,cash withdrawal,1218.62,CAD
CA00000181,2025-01-23,BR001,TLR-7962,C501887,cash deposit,7548.05,CAD
CA00007090,2025-01-16,BR036,TLR-5054,C502773,cash deposit,2717.2,CAD
CA00006780,2025-01-10,BR035,TLR-2143,C502414,cash deposit,1363.42,CAD
CA00002296,2025-01-29,BR012,TLR-6585,C503293,cash withdrawal,1126.56,CAD
CA00002619,2025-01-18,BR014,TLR-9442,C500024,cash withdrawal,2215.3,CAD
CA00000036,2025-01-12,BR001,TLR-6980,C503071,cash deposit,360.93,CAD
CA00008207,2025-01-04,BR040,TLR-7060,C503357,cash withdrawal,1530.07,CAD
CA00001346,2025-01-24,BR006,TLR-3043,C502911,cash deposit,1727.61,CAD
CA00003873,2025-01-17,BR019,TLR-1883,C501531,cash deposit,3520.11,CAD
CA00000182,2025-01-11,BR001,TLR-6470,C502624,cash deposit,915.95,CAD
CA00003559,2025-01-30,BR018,TLR-6494,C501551,cash withdrawal,1102.4,CAD
CA00006440,2025-01-30,BR033,TLR-4790,C503142,cash deposit,1455.97,CAD
CA00002779,2025-01-11,BR015,TLR-6908,C502122,cash withdrawal,395.68,CAD
CA00005709,2025-01-22,BR030,TLR-4301,C503511,cash withdrawal,1361.3,CAD
CA00003217,2025-01-29,BR017,TLR-1401,C502905,cash deposit,1101.51,CAD
CA00005040,2025-01-15,BR026,TLR-1265,C503636,cash withdrawal,-2726.21,CAD
CA00001227,2025-01-03,BR006,TLR-6638,C501544,cash deposit,1564.43,CAD
CA00008692,2025-01-12,BR040,TLR-7843,C501751,cash deposit,1243.7,CAD
CA00003022,2025-01-15,BR016,TLR-5347,C502633,cash deposit,595.72,CAD
CA00004472,2025-01-25,BR024,TLR-3849,C502137,cash deposit,329.13,CAD
CA00001003,2025-01-14,BR004,TLR-3892,C503014,cash deposit,1244.22,CAD
CA00005525,2025-01-27,BR028,TLR-7199,C502091,cash deposit,572.31,CAD
CA00002556,2025-01-20,BR014,TLR-5959,C502241,cash deposit,602.21,CAD
CA00005665,2025-01-18,BR029,TLR-6248,C500316,cash withdrawal,1929.9,CAD
CA00004539,2025-01-02,BR024,TLR-9601,C500119,cash deposit,1512.9,CAD
CA00000053,2025-01-17,BR001,TLR-1468,C500351,cash deposit,3182.54,CAD
CA00004864,2025-01-31,BR025,TLR-4038,C500610,cash withdrawal,-1446.56,CAD
CA00007131,2025-01-30,BR036,TLR-6603,C502366,cash deposit,502.74,CAD
CA00007383,2025-01-17,BR037,TLR-5348,C503834,cash withdrawal,1069.11,CAD
CA00000049,2025-01-06,BR001,TLR-3707,C503864,cash withdrawal,538.98,CAD
CA00003149,2025-01-24,BR016,TLR-7651,C501736,cash withdrawal,1903.33,CAD
CA00000739,2025-01-04,BR003,TLR-8264,C500633,cash withdrawal,628.86,CAD
CA00000687,2025-01-28,BR003,TLR-2537,C502351,cash withdrawal,844.2,CAD
CA00002478,2025-01-04,BR013,TLR-5407,C502113,cash withdrawal,2030.68,CAD
CA00001231,2025-01-09,BR006,TLR-9681,C502892,cash withdrawal,1324.1,CAD
CA00005749,2025-01-08,BR030,TLR-7863,C503271,cash deposit,3376.64,CAD
CA00004283,2025-01-14,BR022,TLR-6999,C501074,cash withdrawal,1519.82,CAD
CA00006143,2025-01-14,BR031,TLR-8568,C503030,cash deposit,504.28,CAD
CA00003468,2025-01-10,BR018,TLR-9007,C503715,cash withdrawal,276.58,CAD
CA00003896,2025-01-20,BR020,TLR-2082,C501624,cash deposit,509.92,USD
CA00005349,2025-01-23,BR027,TLR-7505,C502700,cash deposit,1999.72,CAD
CA00003427,2025-01-08,BR017,TLR-7592,C502110,cash deposit,760.92,CAD
CA00007398,2025-01-17,BR037,TLR-7277,C501944,cash withdrawal,1158.92,CAD
CA00007940,2025-01-27,BR039,TLR-3889,C502579,cash withdrawal,1896.21,CAD
CA00001680,2025-01-15,BR008,TLR-7334,C503640,cash deposit,732.35,CAD
CA00006499,2025-01-08,BR033,TLR-3325,C501734,cash deposit,1387.62,CAD
CA00001049,2025-01-07,BR005,TLR-9290,C503156,cash deposit,1429.37,CAD
CA00008499,2025-01-19,BR040,TLR-7599,C502621,cash deposit,767.97,CAD
CA00001743,2025-01-24,BR008,TLR-7049,C501251,cash deposit,1868.99,CAD
CA00007001,2025-01-31,BR036,TLR-7695,C501969,cash withdrawal,2359.39,CAD
CA00008077,2025-01-10,BR040,TLR-5444,C500078,cash deposit,248.24,CAD
CA00003593,2025-01-31,BR019,TLR-4201,C501142,cash withdrawal,491.56,CAD
CA00002888,2025-01-08,BR015,TLR-7326,C503125,cash deposit,2603.58,CAD
CA00002537,2025-01-28,BR014,TLR-1657,C503327,cash deposit,428.68,CAD
CA00006020,2025-01-27,BR031,TLR-7369,C500024,cash deposit,1520.29,CAD
CA00004654,2025-01-15,BR024,TLR-7394,C503104,cash deposit,528.47,CAD
CA00008682,2025-01-07,BR040,TLR-4303,C501546,cash withdrawal,841.65,CAD
CA00001217,2025-01-22,BR006,TLR-7595,C500264,cash withdrawal,1332.19,CAD
CA00005134,2025-01-29,BR026,TLR-9282,C503795,cash deposit,715.17,CAD
CA00006733,2025-01-09,BR034,TLR-1271,C500619,cash deposit,888.47,CAD
CA00004046,2025-01-10,BR020,TLR-9356,C502063,cash deposit,636.81,USD
CA00006664,2025-01-18,BR034,TLR-3511,C502596,cash deposit,731.3,CAD
CA00006570,2025-01-13,BR033,TLR-1284,C503295,cash withdrawal,2213.14,CAD
CA00002857,2025-01-21,BR015,TLR-9865,C501217,cash deposit,1956.51,CAD
CA00007114,2025-01-31,BR036,TLR-7815,C501071,cash deposit,524.77,CAD
CA00006817,2025-01-22,BR035,TLR-5131,C500266,cash withdrawal,604.88,CAD
CA00003077,2025-01-01,BR016,TLR-2131,C500535,cash withdrawal,2193.48,CAD
CA00004637,2025-01-09,BR024,TLR-1155,C501624,cash withdrawal,1482.87,CAD
CA00003019,2025-01-13,BR016,TLR-5490,C501097,cash withdrawal,685.92,CAD
CA00000841,2025-01-23,BR004,TLR-7316,C502629,cash deposit,215.37,CAD
CA00008470,2025-01-06,BR040,TLR-1574,C503270,cash withdrawal,752.35,CAD
CA00005207,2025-01-17,BR026,TLR-6372,C500956,cash withdrawal,-2153.59,CAD
CA00004791,2025-01-13,BR025,TLR-8013,C503341,cash withdrawal,-533.94,CAD
CA00005596,2025-01-07,BR029,TLR-3798,C502642,cash withdrawal,292.47,CAD
CA00000590,2025-01-28,BR003,TLR-1386,C500720,cash withdrawal,684.18,CAD
CA00002587,2025-01-17,BR014,TLR-1215,C503647,cash deposit,744.0,CAD
CA00004847,2025-01-02,BR025,TLR-5938,C503020,cash deposit,576.2,CAD
CA00005172,2025-01-30,BR026,TLR-2529,C502810,cash withdrawal,-520.9,CAD
CA00004340,2025-01-25,BR023,TLR-3930,C503429,cash deposit,276.53,CAD
CA00007848,2025-01-01,BR039,TLR-5908,C502690,cash withdrawal,474.79,CAD
CA00005493,2025-01-19,BR028,TLR-4979,C503703,cash deposit,773.35,CAD
CA00005628,2025-01-04,BR029,TLR-5191,C502868,cash withdrawal,2554.68,CAD
CA00007003,2025-01-29,BR036,TLR-7917,C503222,cash withdrawal,1932.62,CAD
CA00001431,2025-01-07,BR007,TLR-7947,C502693,cash withdrawal,1292.45,CAD
CA00004189,2025-01-10,BR021,TLR-6393,C503831,cash deposit,831.25,CAD
CA00006407,2025-01-31,BR032,TLR-1089,C502910,cash withdrawal,809.12,CAD
CA00002785,2025-01-05,BR015,TLR-1156,C502031,cash withdrawal,358.75,CAD
CA00003192,2025-01-11,BR016,TLR-1790,C503558,cash withdrawal,1829.95,CAD
CA00006251,2025-01-30,BR031,TLR-5464,C501250,cash deposit,1338.19,CAD
CA00000273,2025-01-09,BR001,TLR-6178,C500563,cash withdrawal,741.02,CAD
CA00005860,2025-01-07,BR030,TLR-3419,C500783,cash deposit,1135.31,CAD
CA00000028,2025-01-17,BR001,TLR-8587,C502502,cash deposit,2607.62,CAD
CA00004344,2025-01-25,BR023,TLR-4668,C501724,cash withdrawal,905.25,CAD
CA00006436,2025-01-18,BR033,TLR-2466,C500224,cash deposit,1666.42,CAD
CA00002287,2025-01-27,BR012,TLR-5799,C503331,cash deposit,260.88,CAD
CA00008147,2025-01-06,BR040,TLR-6363,C502702,cash withdrawal,4397.22,CAD
CA00006263,2025-01-04,BR031,TLR-8510,C503134,cash deposit,327.09,CAD
CA00004284,2025-01-02,BR022,TLR-5965,C500849,cash withdrawal,2897.45,CAD
CA00005945,2025-01-11,BR030,TLR-1444,C503547,cash withdrawal,342.29,CAD
CA00006446,2025-01-28,BR033,TLR-6577,C502294,cash withdrawal,1012.16,CAD
CA00002947,2025-01-03,BR015,TLR-3817,C500584,cash deposit,509.33,CAD
CA00001415,2025-01-12,BR007,TLR-9045,C500278,cash deposit,1436.39,CAD
CA00002820,2025-01-18,BR015,TLR-1439,C502494,cash withdrawal,695.93,CAD
CA00001990,2025-01-01,BR010,TLR-9114,C503050,cash withdrawal,2192.94,CAD
CA00003552,2025-01-13,BR018,TLR-1624,C503263,cash deposit,1941.6,CAD
CA00005357,2025-01-26,BR027,TLR-7735,C502684,cash deposit,341.29,CAD
CA00007317,2025-01-18,BR037,TLR-9488,C502706,cash deposit,669.09,CAD
CA00000121,2025-01-09,BR001,TLR-5926,C501028,cash deposit,586.23,CAD
CA00001652,2025-01-11,BR008,TLR-5765,C503222,cash deposit,1172.77,CAD
CA00004688,2025-01-24,BR024,TLR-9795,C503390,cash withdrawal,399.38,CAD
CA00003024,2025-01-04,BR016,TLR-2568,C502069,cash deposit,654.15,CAD
CA00008166,2025-01-28,BR040,TLR-4547,C501716,cash deposit,214.89,CAD
CA00000372,2025-01-02,BR002,TLR-7368,C500637,cash deposit,1100.67,CAD
CA00000175,2025-01-18,BR001,TLR-3969,C503416,cash deposit,1450.72,CAD
CA00007294,2025-01-08,BR036,TLR-1696,C501159,cash deposit,582.27,CAD
CA00000526,2025-01-24,BR002,TLR-8224,C502967,cash withdrawal,-497.09,CAD
CA00005816,2025-01-25,BR030,TLR-2093,C502581,cash withdrawal,519.27,CAD
CA00006073,2025-01-18,BR031,TLR-7824,C503330,cash withdrawal,278.93,CAD
CA00007509,2025-01-07,BR037,TLR-3019,C503242,cash withdrawal,1338.55,CAD
CA00000654,2025-01-31,BR003,TLR-8965,C502555,cash withdrawal,294.23,CAD
CA00007473,2025-01-31,BR037,TLR-8591,C502268,cash withdrawal,842.68,CAD
CA00007576,2025-01-12,BR037,TLR-2404,C501252,cash withdrawal,2384.5,CAD
CA00008419,2025-01-08,BR040,TLR-5318,C502704,cash deposit,2228.16,CAD
CA00005793,2025-01-27,BR030,TLR-1858,C503583,cash deposit,510.75,CAD
CA00006180,2025-01-18,BR031,TLR-7403,C500471,cash withdrawal,2328.42,CAD
CA00006988,2025-01-10,BR035,TLR-5053,C501294,cash withdrawal,610.47,CAD
CA00003588,2025-01-25,BR019,TLR-3972,C503359,cash deposit,3431.98,CAD
CA00000183,2025-01-18,BR001,TLR-7596,C501664,cash withdrawal,498.95,CAD
CA00008585,2025-01-15,BR040,TLR-5423,C501930,cash deposit,383.91,CAD
CA00005274,2025-01-18,BR027,TLR-7543,C501079,cash withdrawal,352.56,CAD
CA00007777,2025-01-26,BR039,TLR-9897,C500741,cash withdrawal,1424.59,CAD
CA00007647,2025-01-12,BR038,TLR-4290,C500005,cash deposit,460.25,CAD
CA00007354,2025-01-18,BR037,TLR-8292,C503487,cash deposit,571.27,CAD
CA00005691,2025-01-31,BR029,TLR-2420,C502125,cash deposit,682.07,CAD
CA00004803,2025-01-06,BR025,TLR-6534,C501020,cash withdrawal,-1476.42,CAD
CA00002227,2025-01-29,BR012,TLR-8259,C500163,cash withdrawal,562.14,CAD
CA00006581,2025-01-07,BR033,TLR-9184,C500807,cash withdrawal,498.25,CAD
CA00006703,2025-01-02,BR034,TLR-1218,C502615,cash deposit,570.91,CAD
CA00007135,2025-01-21,BR036,TLR-2593,C502185,cash deposit,2884.07,CAD
CA00004750,2025-01-17,BR024,TLR-9714,C502689,cash deposit,477.34,CAD
CA00003151,2025-01-31,BR016,TLR-3472,C500570,cash withdrawal,1363.21,CAD
CA00007054,2025-01-22,BR036,TLR-4195,C502120,cash deposit,302.28,CAD
CA00002755,2025-01-08,BR015,TLR-8332,C503563,cash withdrawal,1129.2,CAD
CA00006343,2025-01-09,BR032,TLR-6362,C502345,cash withdrawal,304.33,CAD
CA00003295,2025-01-17,BR017,TLR-7702,C500708,cash deposit,834.9,CAD
CA00003537,2025-01-10,BR018,TLR-4139,C501071,cash deposit,1202.36,CAD
CA00004503,2025-01-08,BR024,TLR-1168,C502585,cash deposit,679.34,CAD
CA00000979,2025-01-26,BR004,TLR-6985,C503490,cash withdrawal,404.22,CAD
CA00002843,2025-01-08,BR015,TLR-4255,C501398,cash deposit,1010.51,CAD
CA00001884,2025-01-29,BR009,TLR-5648,C503269,cash deposit,749.15,CAD
CA00008068,2025-01-18,BR040,TLR-5795,C502039,cash deposit,667.47,CAD
CA00000609,2025-01-29,BR003,TLR-2632,C501023,cash deposit,5977.57,CAD
CA00006439,2025-01-20,BR033,TLR-1324,C500130,cash deposit,1099.13,CAD
CA00003765,2025-01-21,BR019,TLR-5450,C502548,cash withdrawal,1817.95,CAD
CA00005921,2025-01-11,BR030,TLR-1829,C503386,cash withdrawal,930.3,CAD
CA00007037,2025-01-11,BR036,TLR-7389,C503255,cash deposit,349.42,CAD
CA00001245,2025-01-18,BR006,TLR-1866,C503637,cash withdrawal,1525.76,CAD
CA00000523,2025-01-05,BR002,TLR-1227,C501894,cash deposit,381.6,CAD
CA00006683,2025-01-15,BR034,TLR-5741,C501205,cash withdrawal,1657.26,CAD
CA00001945,2025-01-13,BR010,TLR-3906,C502365,cash deposit,1516.11,CAD
CA00001916,2025-01-05,BR009,TLR-7512,C500155,cash deposit,3174.66,CAD
CA00006431,2025-01-05,BR033,TLR-6926,C501060,cash deposit,1043.81,CAD
CA00005578,2025-01-31,BR029,TLR-8932,C500539,cash withdrawal,1536.58,CAD
CA00004519,2025-01-20,BR024,TLR-8480,C501816,cash withdrawal,1959.38,CAD
CA00005960,2025-01-18,BR030,TLR-5602,C503560,cash withdrawal,2551.33,CAD
CA00005185,2025-01-21,BR026,TLR-3894,C502075,cash withdrawal,-1117.28,CAD
CA00000615,2025-01-03,BR003,TLR-7581,C501716,cash withdrawal,898.92,CAD
CA00000195,2025-01-18,BR001,TLR-8054,C501870,cash deposit,801.45,CAD
CA00005380,2025-01-03,BR027,TLR-1959,C501025,cash deposit,848.87,CAD
CA00007470,2025-01-08,BR037,TLR-3643,C500858,cash withdrawal,1268.69,CAD
CA00003740,2025-01-11,BR019,TLR-9829,C500749,cash withdrawal,341.54,CAD
CA00006089,2025-01-06,BR031,TLR-8427,C500267,cash withdrawal,881.99,CAD
CA00000665,2025-01-01,BR003,TLR-1307,C502255,cash deposit,737.4,CAD
CA00000296,2025-01-07,BR001,TLR-1792,C502279,cash deposit,855.0,CAD
CA00005086,2025-01-07,BR026,TLR-3717,C503929,cash withdrawal,-1307.08,CAD
CA00003705,2025-01-25,BR019,TLR-9264,C500130,cash deposit,591.75,CAD
CA00004216,2025-01-14,BR021,TLR-1124,C501979,cash deposit,1595.36,CAD
CA00006710,2025-01-14,BR034,TLR-8677,C501186,cash withdrawal,2300.9,CAD
CA00007227,2025-01-03,BR036,TLR-4124,C503517,cash withdrawal,1660.78,CAD
CA00007974,2025-01-02,BR039,TLR-5371,C501776,cash deposit,4319.35,CAD
CA00004780,2025-01-09,BR025,TLR-5633,C501488,cash withdrawal,-570.45,CAD
CA00005243,2025-01-11,BR026,TLR-1775,C501629,cash deposit,388.95,CAD
CA00003464,2025-01-24,BR018,TLR-7199,C501322,cash withdrawal,1799.14,CAD
CA00005812,2025-01-07,BR030,TLR-7329,C503592,cash withdrawal,358.99,CAD
CA00000205,2025-01-01,BR001,TLR-4093,C500288,cash deposit,1726.61,CAD
CA00004361,2025-01-07,BR023,TLR-8054,C502589,cash withdrawal,1500.46,CAD
CA00000980,2025-01-28,BR004,TLR-9008,C503255,cash withdrawal,1940.6,CAD
CA00003405,2025-01-27,BR017,TLR-8845,C501284,cash deposit,1390.08,CAD
CA00007524,2025-01-08,BR037,TLR-3535,C503903,cash withdrawal,360.52,CAD
CA00003663,2025-01-04,BR019,TLR-4588,C500058,cash withdrawal,1274.58,CAD
CA00003318,2025-01-12,BR017,TLR-8137,C503450,cash withdrawal,680.4,CAD
CA00007642,2025-01-13,BR038,TLR-4775,C501181,cash deposit,485.04,CAD
CA00008417,2025-01-17,BR040,TLR-5146,C500472,cash deposit,1853.96,CAD
CA00006099,2025-01-04,BR031,TLR-9902,C502801,cash withdrawal,2494.58,CAD
CA00007861,2025-01-20,BR039,TLR-2279,C500466,cash withdrawal,717.8,CAD
CA00004952,2025-01-20,BR025,TLR-2248,C503553,cash deposit,1345.11,CAD
CA00007855,2025-01-29,BR039,TLR-7148,C501249,cash withdrawal,2114.36,CAD
CA00008334,2025-01-02,BR040,TLR-1088,C503412,cash withdrawal,542.76,CAD
CA00004351,2025-01-26,BR023,TLR-9661,C501190,cash deposit,733.61,CAD
CA00006182,2025-01-22,BR031,TLR-5830,C500554,cash deposit,2154.91,CAD
CA00001041,2025-01-26,BR005,TLR-8014,C501311,cash withdrawal,478.5,CAD
CA00002185,2025-01-17,BR012,TLR-8928,C501912,cash deposit,2342.71,CAD
CA00003242,2025-01-07,BR017,TLR-6886,C501802,cash withdrawal,459.65,CAD
CA00001632,2025-01-28,BR008,TLR-1951,C503773,cash withdrawal,289.83,CAD
CA00007322,2025-01-07,BR037,TLR-4423,C503858,cash withdrawal,1680.94,CAD
CA00003629,2025-01-21,BR019,TLR-7840,C501273,cash deposit,2626.83,CAD
CA00007968,2025-01-29,BR039,TLR-1438,C501523,cash withdrawal,1342.78,CAD
CA00001365,2025-01-25,BR007,TLR-4612,C503028,cash deposit,638.33,CAD
CA00005636,2025-01-24,BR029,TLR-9829,C502762,cash deposit,2176.05,CAD
CA00007197,2025-01-24,BR036,TLR-9933,C503847,cash deposit,608.83,CAD
CA00001170,2025-01-08,BR006,TLR-1591,C502621,cash withdrawal,818.79,CAD
CA00000808,2025-01-31,BR004,TLR-9955,C500542,cash deposit,3446.83,CAD
CA00004641,2025-01-13,BR024,TLR-1603,C503459,cash deposit,907.4,CAD
CA00001816,2025-01-30,BR009,TLR-7129,C500681,cash deposit,631.5,CAD
CA00000823,2025-01-21,BR004,TLR-7362,C502917,cash deposit,164.0,CAD
CA00000910,2025-01-09,BR004,TLR-6523,C503957,cash deposit,470.01,CAD
CA00008051,2025-01-20,BR040,TLR-5751,C503933,cash withdrawal,599.72,CAD
CA00000246,2025-01-10,BR001,TLR-4495,C503757,cash withdrawal,808.98,CAD
CA00004190,2025-01-25,BR021,TLR-2459,C502347,cash withdrawal,1134.51,CAD
CA00007048,2025-01-10,BR036,TLR-6086,C502453,cash withdrawal,1216.65,CAD
CA00005077,2025-01-28,BR026,TLR-9151,C503189,cash withdrawal,-393.01,CAD
CA00001639,2025-01-21,BR008,TLR-5179,C501719,cash deposit,1518.43,CAD
CA00006241,2025-01-07,BR031,TLR-9719,C503639,cash deposit,1263.25,CAD
CA00002358,2025-01-11,BR012,TLR-1791,C501020,cash deposit,697.59,CAD
CA00004416,2025-01-08,BR023,TLR-7314,C500407,cash withdrawal,1394.46,CAD
CA00002916,2025-01-29,BR015,TLR-3199,C502709,cash withdrawal,209.72,CAD
CA00002011,2025-01-17,BR010,TLR-6322,C500506,cash deposit,5765.18,CAD
CA00003900,2025-01-23,BR020,TLR-1876,C501430,cash deposit,430.33,USD
CA00003520,2025-01-22,BR018,TLR-6454,C503062,cash deposit,304.69,CAD
CA00006079,2025-01-23,BR031,TLR-9078,C501788,cash deposit,2795.19,CAD
CA00007102,2025-01-03,BR036,TLR-9204,C502413,cash withdrawal,805.59,CAD
CA00000570,2025-01-27,BR003,TLR-9431,C502170,cash deposit,628.06,CAD
CA00001289,2025-01-13,BR006,TLR-3849,C500407,cash deposit,587.95,CAD
CA00005088,2025-01-09,BR026,TLR-1018,C502886,cash deposit,270.84,CAD
CA00008238,2025-01-27,BR040,TLR-1139,C502778,cash withdrawal,1004.15,CAD
CA00007926,2025-01-20,BR039,TLR-9895,C502980,cash withdrawal,1339.58,CAD
CA00000786,2025-01-30,BR004,TLR-4171,C500232,cash withdrawal,536.49,CAD
CA00007207,2025-01-18,BR036,TLR-8968,C501275,cash withdrawal,171.19,CAD
CA00006170,2025-01-18,BR031,TLR-5748,C503487,cash deposit,1145.43,CAD
CA00006260,2025-01-09,BR031,TLR-3307,C500579,cash deposit,1101.0,CAD
CA00005358,2025-01-11,BR027,TLR-4397,C500232,cash withdrawal,372.88,CAD
CA00001184,2025-01-11,BR006,TLR-8407,C503995,cash withdrawal,627.78,CAD
CA00008578,2025-01-29,BR040,TLR-9600,C500417,cash withdrawal,1091.46,CAD
CA00004422,2025-01-22,BR023,TLR-7382,C501616,cash deposit,1249.65,CAD
CA00002546,2025-01-17,BR014,TLR-2900,C500783,cash deposit,2289.09,CAD
CA00003983,2025-01-07,BR020,TLR-6174,C502962,cash deposit,575.51,USD
CA00004360,2025-01-25,BR023,TLR-4817,C503909,cash deposit,841.56,CAD
CA00004224,2025-01-19,BR021,TLR-7475,C501120,cash deposit,1116.21,CAD
CA00003804,2025-01-10,BR019,TLR-9604,C503320,cash deposit,4969.29,CAD
CA00006230,2025-01-25,BR031,TLR-6257,C502052,cash withdrawal,663.97,CAD
CA00004350,2025-01-06,BR023,TLR-2061,C501756,cash deposit,820.96,CAD
CA00005693,2025-01-19,BR029,TLR-1763,C501878,cash withdrawal,1932.58,CAD
CA00001130,2025-01-09,BR006,TLR-6797,C501863,cash withdrawal,225.22,CAD
CA00004617,2025-01-13,BR024,TLR-8767,C503787,cash deposit,1990.08,CAD
CA00003798,2025-01-05,BR019,TLR-9880,C502527,cash deposit,1338.08,CAD
CA00000940,2025-01-03,BR004,TLR-3677,C503882,cash deposit,567.82,CAD
CA00004028,2025-01-25,BR020,TLR-2694,C502427,cash withdrawal,601.4,USD
CA00000592,2025-01-03,BR003,TLR-7872,C503812,cash deposit,351.76,CAD
CA00008610,2025-01-23,BR040,TLR-9539,C500353,cash deposit,384.94,CAD
CA00001055,2025-01-08,BR005,TLR-9725,C500461,cash deposit,354.92,CAD
CA00008309,2025-01-31,BR040,TLR-9111,C501106,cash deposit,161.27,CAD
CA00001258,2025-01-19,BR006,TLR-9800,C501929,cash deposit,358.83,CAD
CA00006690,2025-01-04,BR034,TLR-6817,C501731,cash withdrawal,1375.12,CAD
CA00005108,2025-01-10,BR026,TLR-3184,C501718,cash withdrawal,-936.94,CAD
CA00003027,2025-01-05,BR016,TLR-4651,C502740,cash withdrawal,2396.16,CAD
CA00006008,2025-01-27,BR030,TLR-6581,C500570,cash withdrawal,703.98,CAD
CA00004424,2025-01-07,BR023,TLR-7703,C500216,cash withdrawal,1363.46,CAD
CA00006608,2025-01-20,BR034,TLR-9912,C502187,cash deposit,378.22,CAD
CA00004756,2025-01-10,BR024,TLR-2324,C500472,cash withdrawal,1378.41,CAD
CA00007171,2025-01-06,BR036,TLR-8474,C501860,cash deposit,1130.14,CAD
CA00000585,2025-01-13,BR003,TLR-2922,C500600,cash withdrawal,929.89,CAD
CA00003144,2025-01-07,BR016,TLR-3678,C500359,cash deposit,367.74,CAD
CA00002637,2025-01-28,BR014,TLR-9377,C501452,cash withdrawal,315.93,CAD
CA00003307,2025-01-25,BR017,TLR-4647,C502817,cash deposit,2273.64,CAD
CA00001280,2025-01-26,BR006,TLR-9692,C503011,cash withdrawal,1182.67,CAD
